date,signal_id,model_id,direction,version,test_year,raw_value,pred_score,pred_probability_episode_match,probability_status,filter_status,threshold,threshold_probability,candidate_present,source_candidate_episode_id,raw_triggered,triggered,universe_size,valid_count,target_operational_match,target_operational_strict_match,target_legacy_window_20d_match,target_legacy_strict_match,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2019-06-17,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-06-18,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-06-19,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-06-20,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-06-21,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-06-24,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-06-25,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-06-26,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-06-27,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-06-28,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-01,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-02,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-03,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-04,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-05,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-08,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-09,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-10,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-11,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-12,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-15,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-16,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-17,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-18,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-19,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-22,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-23,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-24,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-25,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-26,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-29,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-30,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-07-31,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-01,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-02,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-05,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-06,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-07,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-08,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-09,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-12,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-13,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-14,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,15.136651189636643,15.136651189636643,0.15136651189636643,calibrated,selected,18.019503681957165,0.18019503681957164,True,ma20_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000054,True,False,1,1,False,False,True,False,,,,inactive,False,False,False,False,,2
2019-08-15,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-16,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-19,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-20,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-21,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-22,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-23,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-26,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-27,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-28,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-29,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-08-30,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-02,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-03,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-04,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-05,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-06,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-09,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-10,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-11,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-12,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-16,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-17,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-18,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-19,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-20,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-23,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-24,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-25,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-26,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-27,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-09-30,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-10-08,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-10-09,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,0.0,,,calibrated,selected,18.019503681957165,0.18019503681957164,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2019-10-10,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2019,14.303459330169096,14.303459330169096,0.14303459330169097,calibrated,selected,18.019503681957165,0.18019503681957164,True,ma20_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000055,True,False,1,1,False,False,False,False,,,,inactive,False,False,False,False,,2
