index_id,index_name,signal_id,threshold_level,event_type,lead_window_days,event_count,matched_event_count,event_recall,evaluable_trigger_days,hit_signal_days,signal_precision,unconditional_window_event_rate,precision_lift,conditional_baseline_days,conditional_window_event_rate,conditional_precision_lift,median_nearest_lead_days
sse_composite,上证指数,four_industry_top1,large,bottom,0,3,1,0.3333333333333333,470,1,0.002127659574468085,0.00264783759929391,0.8035460992907801,1133,0.00264783759929391,0.8035460992907801,0.0
sse_composite,上证指数,four_industry_top1,large,bottom,5,3,2,0.6666666666666666,468,10,0.021367521367521368,0.015957446808510637,1.339031339031339,1128,0.015957446808510637,1.339031339031339,0.5
sse_composite,上证指数,four_industry_top1,large,bottom,10,3,3,1.0,464,23,0.04956896551724138,0.029385574354407838,1.6868469174503657,1123,0.029385574354407838,1.6868469174503657,1.0
sse_composite,上证指数,four_industry_top1,large,bottom,20,3,3,1.0,454,46,0.1013215859030837,0.05660377358490566,1.790014684287812,1113,0.05660377358490566,1.790014684287812,1.0
sse_composite,上证指数,four_industry_top1_onset,small,top,0,26,0,0.0,106,0,0.0,0.02294792586054722,0.0,470,0.02553191489361702,0.0,
sse_composite,上证指数,four_industry_top1_onset,small,top,5,25,9,0.36,106,9,0.08490566037735849,0.13297872340425532,0.6384905660377358,468,0.14316239316239315,0.5930723739791608,3.0
sse_composite,上证指数,four_industry_top1_onset,small,top,10,25,16,0.64,105,19,0.18095238095238095,0.2404274265360641,0.7526278659611992,464,0.23060344827586207,0.7846906987093902,4.5
sse_composite,上证指数,four_industry_top1_onset,small,top,20,25,21,0.84,105,40,0.38095238095238093,0.44294699011680144,0.8600405679513184,454,0.44713656387665196,0.8519821721792165,6.0
sse_composite,上证指数,four_industry_top1_onset,small,bottom,0,26,0,0.0,106,0,0.0,0.02294792586054722,0.0,470,0.02127659574468085,0.0,
sse_composite,上证指数,four_industry_top1_onset,small,bottom,5,26,7,0.2692307692307692,106,7,0.0660377358490566,0.1374113475177305,0.48058429701765065,468,0.1581196581196581,0.4176440591534931,2.0
sse_composite,上证指数,four_industry_top1_onset,small,bottom,10,26,13,0.5,105,17,0.1619047619047619,0.24309884238646481,0.6660038374324089,464,0.2543103448275862,0.6366424535916062,5.0
sse_composite,上证指数,four_industry_top1_onset,small,bottom,20,26,19,0.7307692307692307,105,32,0.3047619047619048,0.44025157232704404,0.6922448979591838,454,0.4647577092511013,0.6557436244640037,7.0
sse_composite,上证指数,four_industry_top1_onset,medium,top,0,10,0,0.0,106,0,0.0,0.0088261253309797,0.0,470,0.010638297872340425,0.0,
