region_id,lobe_id,index_id,index_name,event_type,scale,lobe_number,lobe_start,lobe_end,lobe_start_position,lobe_end_position,representative_date,representative_position,representative_price,relative_anchor_price,core_days,gap_from_previous_lobe,small_pivot_count,small_pivot_dates,label_version
sse_composite_medium_bottom_20010222,sse_composite_medium_bottom_20010222_lobe_01,sse_composite,上证指数,bottom,medium,1,2001-02-08,2001-02-08,256,256,2001-02-08,256,1926.4,0.01722480963997941,1,,0,,top_bottom_regions_v1
sse_composite_medium_bottom_20010222,sse_composite_medium_bottom_20010222_lobe_02,sse_composite,上证指数,bottom,medium,2,2001-02-16,2001-02-16,262,262,2001-02-16,262,1911.87,0.009552323923581296,1,5,0,,top_bottom_regions_v1
sse_composite_medium_bottom_20010222,sse_composite_medium_bottom_20010222_lobe_03,sse_composite,上证指数,bottom,medium,3,2001-02-21,2001-02-23,265,267,2001-02-22,266,1893.78,0.0,3,2,1,2001-02-22,top_bottom_regions_v1
sse_composite_medium_top_20010614,sse_composite_medium_top_20010614_lobe_01,sse_composite,上证指数,top,medium,1,2001-05-17,2001-05-25,321,327,2001-05-22,324,2218.44,-0.012019969449058698,7,,0,,top_bottom_regions_v1
sse_composite_medium_top_20010614,sse_composite_medium_top_20010614_lobe_02,sse_composite,上证指数,top,medium,2,2001-05-30,2001-06-18,330,343,2001-06-14,341,2245.43,0.0,14,2,1,2001-06-14,top_bottom_regions_v1
sse_composite_medium_top_20010614,sse_composite_medium_top_20010614_lobe_03,sse_composite,上证指数,top,medium,3,2001-06-22,2001-07-05,347,356,2001-06-27,350,2237.52,-0.00352271057213982,10,3,0,,top_bottom_regions_v1
sse_composite_medium_bottom_20011022,sse_composite_medium_bottom_20011022_lobe_01,sse_composite,上证指数,bottom,medium,1,2001-10-22,2001-10-22,428,428,2001-10-22,428,1514.86,0.0,1,,1,2001-10-22,top_bottom_regions_v1
sse_composite_medium_top_20011024,sse_composite_medium_top_20011024_lobe_01,sse_composite,上证指数,top,medium,1,2001-10-24,2001-10-24,430,430,2001-10-24,430,1744.92,0.0,1,,1,2001-10-24,top_bottom_regions_v1
sse_composite_medium_bottom_20011108,sse_composite_medium_bottom_20011108_lobe_01,sse_composite,上证指数,bottom,medium,1,2001-11-08,2001-11-08,441,441,2001-11-08,441,1550.46,0.0,1,,1,2001-11-08,top_bottom_regions_v1
sse_composite_medium_top_20011205,sse_composite_medium_top_20011205_lobe_01,sse_composite,上证指数,top,medium,1,2001-11-28,2001-12-11,455,464,2001-12-05,460,1776.02,0.0,10,,1,2001-12-05,top_bottom_regions_v1
sse_composite_medium_bottom_20020123,sse_composite_medium_bottom_20020123_lobe_01,sse_composite,上证指数,bottom,medium,1,2002-01-21,2002-01-23,490,492,2002-01-23,492,1346.17,0.0,3,,1,2002-01-23,top_bottom_regions_v1
sse_composite_medium_top_20020124,sse_composite_medium_top_20020124_lobe_01,sse_composite,上证指数,top,medium,1,2002-01-24,2002-01-25,493,494,2002-01-24,493,1478.54,0.0,2,,1,2002-01-24,top_bottom_regions_v1
sse_composite_medium_bottom_20020129,sse_composite_medium_bottom_20020129_lobe_01,sse_composite,上证指数,bottom,medium,1,2002-01-28,2002-01-29,495,496,2002-01-29,496,1339.2,0.0,2,,1,2002-01-29,top_bottom_regions_v1
sse_composite_medium_top_20020321,sse_composite_medium_top_20020321_lobe_01,sse_composite,上证指数,top,medium,1,2002-03-11,2002-03-12,515,516,2002-03-12,516,1672.04,-0.012887647812405922,2,,0,,top_bottom_regions_v1
sse_composite_medium_top_20020321,sse_composite_medium_top_20020321_lobe_02,sse_composite,上证指数,top,medium,2,2002-03-14,2002-03-15,518,519,2002-03-15,519,1676.51,-0.010248720385861887,2,1,0,,top_bottom_regions_v1
sse_composite_medium_top_20020321,sse_composite_medium_top_20020321_lobe_03,sse_composite,上证指数,top,medium,3,2002-03-19,2002-03-26,521,526,2002-03-21,523,1693.87,0.0,6,1,1,2002-03-21,top_bottom_regions_v1
sse_composite_medium_top_20020321,sse_composite_medium_top_20020321_lobe_04,sse_composite,上证指数,top,medium,4,2002-03-28,2002-03-28,528,528,2002-03-28,528,1666.52,-0.01614645752035271,1,1,0,,top_bottom_regions_v1
sse_composite_medium_top_20020321,sse_composite_medium_top_20020321_lobe_05,sse_composite,上证指数,top,medium,5,2002-04-09,2002-04-15,536,540,2002-04-11,538,1680.3,-0.008011240532036057,5,7,1,2002-04-11,top_bottom_regions_v1
sse_composite_medium_bottom_20020606,sse_composite_medium_bottom_20020606_lobe_01,sse_composite,上证指数,bottom,medium,1,2002-06-03,2002-06-06,570,573,2002-06-06,573,1455.31,0.0,4,,1,2002-06-06,top_bottom_regions_v1
sse_composite_medium_top_20020625,sse_composite_medium_top_20020625_lobe_01,sse_composite,上证指数,top,medium,1,2002-06-25,2002-07-10,586,597,2002-06-25,586,1748.89,0.0,12,,1,2002-06-25,top_bottom_regions_v1
sse_composite_medium_top_20020625,sse_composite_medium_top_20020625_lobe_02,sse_composite,上证指数,top,medium,2,2002-07-19,2002-07-19,604,604,2002-07-19,604,1714.09,-0.019898335515669996,1,6,0,,top_bottom_regions_v1
sse_composite_medium_bottom_20030106,sse_composite_medium_bottom_20030106_lobe_01,sse_composite,上证指数,bottom,medium,1,2003-01-02,2003-01-08,716,720,2003-01-06,718,1311.68,0.0,5,,1,2003-01-06,top_bottom_regions_v1
sse_composite_medium_top_20030416,sse_composite_medium_top_20030416_lobe_01,sse_composite,上证指数,top,medium,1,2003-04-14,2003-04-18,781,785,2003-04-16,783,1649.6,0.0,5,,1,2003-04-16,top_bottom_regions_v1
sse_composite_medium_bottom_20031113,sse_composite_medium_bottom_20031113_lobe_01,sse_composite,上证指数,bottom,medium,1,2003-11-07,2003-11-19,918,926,2003-11-13,922,1307.4,0.0,9,,1,2003-11-13,top_bottom_regions_v1
sse_composite_medium_top_20040407,sse_composite_medium_top_20040407_lobe_01,sse_composite,上证指数,top,medium,1,2004-03-16,2004-03-25,1001,1008,2004-03-22,1005,1760.08,-0.012860275601370708,8,,0,,top_bottom_regions_v1
sse_composite_medium_top_20040407,sse_composite_medium_top_20040407_lobe_02,sse_composite,上证指数,top,medium,2,2004-04-01,2004-04-09,1013,1019,2004-04-07,1017,1783.01,0.0,7,4,1,2004-04-07,top_bottom_regions_v1
sse_composite_medium_bottom_20040913,sse_composite_medium_bottom_20040913_lobe_01,sse_composite,上证指数,bottom,medium,1,2004-09-09,2004-09-14,1123,1126,2004-09-13,1125,1259.43,0.0,4,,1,2004-09-13,top_bottom_regions_v1
sse_composite_medium_top_20040924,sse_composite_medium_top_20040924_lobe_01,sse_composite,上证指数,top,medium,1,2004-09-21,2004-09-21,1131,1131,2004-09-21,1131,1467.54,-0.01916174868501086,1,,1,2004-09-21,top_bottom_regions_v1
sse_composite_medium_top_20040924,sse_composite_medium_top_20040924_lobe_02,sse_composite,上证指数,top,medium,2,2004-09-24,2004-09-27,1134,1135,2004-09-24,1134,1496.21,0.0,2,2,1,2004-09-24,top_bottom_regions_v1
sse_composite_medium_bottom_20050201,sse_composite_medium_bottom_20050201_lobe_01,sse_composite,上证指数,bottom,medium,1,2005-01-18,2005-01-18,1210,1210,2005-01-18,1210,1207.05,0.016668631976146653,1,,0,,top_bottom_regions_v1
sse_composite_medium_bottom_20050201,sse_composite_medium_bottom_20050201_lobe_02,sse_composite,上证指数,bottom,medium,2,2005-01-20,2005-01-21,1212,1213,2005-01-21,1213,1189.21,0.001642437208362102,2,1,1,2005-01-21,top_bottom_regions_v1
sse_composite_medium_bottom_20050201,sse_composite_medium_bottom_20050201_lobe_03,sse_composite,上证指数,bottom,medium,3,2005-01-28,2005-02-02,1218,1221,2005-02-01,1220,1187.26,0.0,4,4,1,2005-02-01,top_bottom_regions_v1
sse_composite_medium_top_20050225,sse_composite_medium_top_20050225_lobe_01,sse_composite,上证指数,top,medium,1,2005-02-22,2005-03-02,1228,1234,2005-02-25,1231,1328.53,0.0,7,,1,2005-02-25,top_bottom_regions_v1
sse_composite_medium_top_20050225,sse_composite_medium_top_20050225_lobe_02,sse_composite,上证指数,top,medium,2,2005-03-08,2005-03-10,1238,1240,2005-03-09,1239,1326.08,-0.0018441435270563078,3,3,0,,top_bottom_regions_v1
sse_composite_medium_top_20050225,sse_composite_medium_top_20050225_lobe_03,sse_composite,上证指数,top,medium,3,2005-03-14,2005-03-14,1242,1242,2005-03-14,1242,1304.11,-0.018381218339066585,1,1,0,,top_bottom_regions_v1
sse_composite_medium_bottom_20050606,sse_composite_medium_bottom_20050606_lobe_01,sse_composite,上证指数,bottom,medium,1,2005-06-02,2005-06-06,1295,1297,2005-06-06,1297,998.23,0.0,3,,1,2005-06-06,top_bottom_regions_v1
sse_composite_medium_top_20050609,sse_composite_medium_top_20050609_lobe_01,sse_composite,上证指数,top,medium,1,2005-06-09,2005-06-10,1300,1301,2005-06-09,1300,1146.42,0.0,2,,1,2005-06-09,top_bottom_regions_v1
sse_composite_medium_bottom_20050712,sse_composite_medium_bottom_20050712_lobe_01,sse_composite,上证指数,bottom,medium,1,2005-07-08,2005-07-12,1321,1323,2005-07-12,1323,1004.08,0.0,3,,1,2005-07-12,top_bottom_regions_v1
sse_composite_medium_bottom_20050712,sse_composite_medium_bottom_20050712_lobe_02,sse_composite,上证指数,bottom,medium,2,2005-07-15,2005-07-22,1326,1331,2005-07-19,1328,1004.66,0.0005776432156798794,6,2,1,2005-07-19,top_bottom_regions_v1
sse_composite_medium_top_20050920,sse_composite_medium_top_20050920_lobe_01,sse_composite,上证指数,top,medium,1,2005-09-06,2005-09-06,1363,1363,2005-09-06,1363,1201.82,-0.017767825035143403,1,,0,,top_bottom_regions_v1
sse_composite_medium_top_20050920,sse_composite_medium_top_20050920_lobe_02,sse_composite,上证指数,top,medium,2,2005-09-08,2005-09-09,1365,1366,2005-09-09,1366,1204.46,-0.015610186668410186,2,1,0,,top_bottom_regions_v1
sse_composite_medium_top_20050920,sse_composite_medium_top_20050920_lobe_03,sse_composite,上证指数,top,medium,3,2005-09-13,2005-09-21,1368,1374,2005-09-20,1373,1223.56,0.0,7,1,1,2005-09-20,top_bottom_regions_v1
sse_composite_medium_bottom_20051028,sse_composite_medium_bottom_20051028_lobe_01,sse_composite,上证指数,bottom,medium,1,2005-10-27,2005-11-01,1395,1398,2005-10-28,1396,1067.41,0.0,4,,1,2005-10-28,top_bottom_regions_v1
sse_composite_medium_bottom_20051028,sse_composite_medium_bottom_20051028_lobe_02,sse_composite,上证指数,bottom,medium,2,2005-11-04,2005-11-04,1401,1401,2005-11-04,1401,1087.84,0.019139786960961525,1,2,0,,top_bottom_regions_v1
sse_composite_medium_bottom_20051028,sse_composite_medium_bottom_20051028_lobe_03,sse_composite,上证指数,bottom,medium,3,2005-11-10,2005-11-16,1405,1409,2005-11-16,1409,1075.43,0.0075135140199174,5,3,0,,top_bottom_regions_v1
sse_composite_medium_top_20060602,sse_composite_medium_top_20060602_lobe_01,sse_composite,上证指数,top,medium,1,2006-05-15,2006-05-16,1523,1524,2006-05-16,1524,1678.6,-0.010014272402363855,2,,1,2006-05-16,top_bottom_regions_v1
sse_composite_medium_top_20060602,sse_composite_medium_top_20060602_lobe_02,sse_composite,上证指数,top,medium,2,2006-05-19,2006-05-22,1527,1528,2006-05-22,1528,1674.22,-0.012597459276471712,2,2,1,2006-05-22,top_bottom_regions_v1
sse_composite_medium_top_20060602,sse_composite_medium_top_20060602_lobe_03,sse_composite,上证指数,top,medium,3,2006-05-30,2006-06-07,1534,1540,2006-06-02,1537,1695.58,0.0,7,5,1,2006-06-02,top_bottom_regions_v1
sse_composite_medium_bottom_20060614,sse_composite_medium_bottom_20060614_lobe_01,sse_composite,上证指数,bottom,medium,1,2006-06-12,2006-06-16,1543,1547,2006-06-14,1545,1512.52,0.0,5,,1,2006-06-14,top_bottom_regions_v1
sse_composite_medium_top_20060705,sse_composite_medium_top_20060705_lobe_01,sse_composite,上证指数,top,medium,1,2006-07-05,2006-07-13,1560,1566,2006-07-05,1560,1757.47,0.0,7,,1,2006-07-05,top_bottom_regions_v1
sse_composite_medium_bottom_20060807,sse_composite_medium_bottom_20060807_lobe_01,sse_composite,上证指数,bottom,medium,1,2006-08-04,2006-08-09,1582,1585,2006-08-07,1583,1541.41,0.0,4,,1,2006-08-07,top_bottom_regions_v1
sse_composite_medium_bottom_20060807,sse_composite_medium_bottom_20060807_lobe_02,sse_composite,上证指数,bottom,medium,2,2006-08-14,2006-08-15,1588,1589,2006-08-15,1589,1564.4,0.014914915564320896,2,2,0,,top_bottom_regions_v1
sse_composite_medium_bottom_20060807,sse_composite_medium_bottom_20060807_lobe_03,sse_composite,上证指数,bottom,medium,3,2006-08-21,2006-08-21,1593,1593,2006-08-21,1593,1558.1,0.010827748619770095,1,3,0,,top_bottom_regions_v1
sse_composite_medium_top_20070104,sse_composite_medium_top_20070104_lobe_01,sse_composite,上证指数,top,medium,1,2007-01-04,2007-01-04,1683,1683,2007-01-04,1683,2847.61,0.0,1,,1,2007-01-04,top_bottom_regions_v1
sse_composite_medium_bottom_20070105,sse_composite_medium_bottom_20070105_lobe_01,sse_composite,上证指数,bottom,medium,1,2007-01-05,2007-01-08,1684,1685,2007-01-05,1684,2617.02,0.0,2,,1,2007-01-05,top_bottom_regions_v1
sse_composite_medium_bottom_20070105,sse_composite_medium_bottom_20070105_lobe_02,sse_composite,上证指数,bottom,medium,2,2007-01-12,2007-01-15,1689,1690,2007-01-12,1689,2652.58,0.013587974107954759,2,3,1,2007-01-12,top_bottom_regions_v1
sse_composite_medium_top_20070124,sse_composite_medium_top_20070124_lobe_01,sse_composite,上证指数,top,medium,1,2007-01-22,2007-01-25,1695,1698,2007-01-24,1697,2994.28,0.0,4,,1,2007-01-24,top_bottom_regions_v1
sse_composite_medium_bottom_20070126,sse_composite_medium_bottom_20070126_lobe_01,sse_composite,上证指数,bottom,medium,1,2007-01-26,2007-01-26,1699,1699,2007-01-26,1699,2720.83,0.0,1,,1,2007-01-26,top_bottom_regions_v1
sse_composite_medium_top_20070130,sse_composite_medium_top_20070130_lobe_01,sse_composite,上证指数,top,medium,1,2007-01-30,2007-01-31,1701,1702,2007-01-30,1701,2980.51,0.0,2,,1,2007-01-30,top_bottom_regions_v1
sse_composite_medium_bottom_20070206,sse_composite_medium_bottom_20070206_lobe_01,sse_composite,上证指数,bottom,medium,1,2007-02-06,2007-02-06,1706,1706,2007-02-06,1706,2541.52,0.0,1,,1,2007-02-06,top_bottom_regions_v1
sse_composite_medium_top_20070227,sse_composite_medium_top_20070227_lobe_01,sse_composite,上证指数,top,medium,1,2007-02-15,2007-02-27,1713,1716,2007-02-27,1716,3049.77,0.0,4,,1,2007-02-27,top_bottom_regions_v1
sse_composite_medium_bottom_20070305,sse_composite_medium_bottom_20070305_lobe_01,sse_composite,上证指数,bottom,medium,1,2007-03-05,2007-03-06,1720,1721,2007-03-05,1720,2723.06,0.0,2,,1,2007-03-05,top_bottom_regions_v1
sse_composite_medium_top_20070529,sse_composite_medium_top_20070529_lobe_01,sse_composite,上证指数,top,medium,1,2007-05-28,2007-05-30,1775,1777,2007-05-29,1776,4335.96,0.0,3,,1,2007-05-29,top_bottom_regions_v1
sse_composite_medium_bottom_20070531,sse_composite_medium_bottom_20070531_lobe_01,sse_composite,上证指数,bottom,medium,1,2007-05-31,2007-05-31,1778,1778,2007-05-31,1778,3858.04,0.0,1,,1,2007-05-31,top_bottom_regions_v1
sse_composite_medium_top_20070601,sse_composite_medium_top_20070601_lobe_01,sse_composite,上证指数,top,medium,1,2007-06-01,2007-06-01,1779,1779,2007-06-01,1779,4181.28,0.0,1,,1,2007-06-01,top_bottom_regions_v1
sse_composite_medium_bottom_20070605,sse_composite_medium_bottom_20070605_lobe_01,sse_composite,上证指数,bottom,medium,1,2007-06-05,2007-06-05,1781,1781,2007-06-05,1781,3404.15,0.0,1,,1,2007-06-05,top_bottom_regions_v1
sse_composite_medium_top_20070620,sse_composite_medium_top_20070620_lobe_01,sse_composite,上证指数,top,medium,1,2007-06-18,2007-06-22,1790,1794,2007-06-20,1792,4312.0,0.0,5,,1,2007-06-20,top_bottom_regions_v1
sse_composite_medium_bottom_20070706,sse_composite_medium_bottom_20070706_lobe_01,sse_composite,上证指数,bottom,medium,1,2007-07-05,2007-07-06,1803,1804,2007-07-06,1804,3563.54,0.0,2,,1,2007-07-06,top_bottom_regions_v1
sse_composite_medium_top_20071016,sse_composite_medium_top_20071016_lobe_01,sse_composite,上证指数,top,medium,1,2007-10-15,2007-10-18,1870,1873,2007-10-16,1871,6124.04,0.0,4,,1,2007-10-16,top_bottom_regions_v1
sse_composite_medium_bottom_20071026,sse_composite_medium_bottom_20071026_lobe_01,sse_composite,上证指数,bottom,medium,1,2007-10-25,2007-10-26,1878,1879,2007-10-26,1879,5462.01,0.0,2,,1,2007-10-26,top_bottom_regions_v1
sse_composite_medium_top_20071101,sse_composite_medium_top_20071101_lobe_01,sse_composite,上证指数,top,medium,1,2007-10-31,2007-11-01,1882,1883,2007-11-01,1883,6005.13,0.0,2,,1,2007-11-01,top_bottom_regions_v1
sse_composite_medium_bottom_20071112,sse_composite_medium_bottom_20071112_lobe_01,sse_composite,上证指数,bottom,medium,1,2007-11-12,2007-11-13,1890,1891,2007-11-12,1890,5032.58,0.0,2,,1,2007-11-12,top_bottom_regions_v1
sse_composite_medium_top_20071115,sse_composite_medium_top_20071115_lobe_01,sse_composite,上证指数,top,medium,1,2007-11-14,2007-11-15,1892,1893,2007-11-15,1893,5453.74,0.0,2,,1,2007-11-15,top_bottom_regions_v1
sse_composite_medium_top_20071115,sse_composite_medium_top_20071115_lobe_02,sse_composite,上证指数,top,medium,2,2007-11-21,2007-11-21,1897,1897,2007-11-21,1897,5344.93,-0.019951446163550046,1,3,0,,top_bottom_regions_v1
sse_composite_medium_bottom_20071128,sse_composite_medium_bottom_20071128_lobe_01,sse_composite,上证指数,bottom,medium,1,2007-11-27,2007-12-03,1901,1905,2007-11-28,1902,4778.73,0.0,5,,2,2007-11-28|2007-12-03,top_bottom_regions_v1
sse_composite_medium_bottom_20071128,sse_composite_medium_bottom_20071128_lobe_02,sse_composite,上证指数,bottom,medium,2,2007-12-14,2007-12-14,1914,1914,2007-12-14,1914,4860.16,0.01704009224208103,1,8,0,,top_bottom_regions_v1
sse_composite_medium_bottom_20071128,sse_composite_medium_bottom_20071128_lobe_03,sse_composite,上证指数,bottom,medium,3,2007-12-18,2007-12-19,1916,1917,2007-12-18,1916,4812.16,0.006995582508323439,2,1,1,2007-12-18,top_bottom_regions_v1
sse_composite_medium_top_20080114,sse_composite_medium_top_20080114_lobe_01,sse_composite,上证指数,top,medium,1,2008-01-08,2008-01-15,1929,1934,2008-01-14,1933,5522.78,0.0,6,,1,2008-01-14,top_bottom_regions_v1
sse_composite_medium_bottom_20080201,sse_composite_medium_bottom_20080201_lobe_01,sse_composite,上证指数,bottom,medium,1,2008-02-01,2008-02-01,1947,1947,2008-02-01,1947,4195.75,0.0,1,,1,2008-02-01,top_bottom_regions_v1
sse_composite_medium_top_20080220,sse_composite_medium_top_20080220_lobe_01,sse_composite,上证指数,top,medium,1,2008-02-19,2008-02-20,1954,1955,2008-02-20,1955,4695.8,0.0,2,,1,2008-02-20,top_bottom_regions_v1
sse_composite_medium_bottom_20080226,sse_composite_medium_bottom_20080226_lobe_01,sse_composite,上证指数,bottom,medium,1,2008-02-25,2008-02-26,1958,1959,2008-02-26,1959,4123.31,0.0,2,,1,2008-02-26,top_bottom_regions_v1
sse_composite_medium_top_20080304,sse_composite_medium_top_20080304_lobe_01,sse_composite,上证指数,top,medium,1,2008-03-03,2008-03-04,1963,1964,2008-03-04,1964,4472.15,0.0,2,,1,2008-03-04,top_bottom_regions_v1
sse_composite_medium_top_20080304,sse_composite_medium_top_20080304_lobe_02,sse_composite,上证指数,top,medium,2,2008-03-06,2008-03-06,1966,1966,2008-03-06,1966,4427.5,-0.009984012164171552,1,1,1,2008-03-06,top_bottom_regions_v1
sse_composite_medium_bottom_20080320,sse_composite_medium_bottom_20080320_lobe_01,sse_composite,上证指数,bottom,medium,1,2008-03-20,2008-03-20,1976,1976,2008-03-20,1976,3516.33,0.0,1,,0,,top_bottom_regions_v1
sse_composite_medium_top_20080324,sse_composite_medium_top_20080324_lobe_01,sse_composite,上证指数,top,medium,1,2008-03-24,2008-03-24,1978,1978,2008-03-24,1978,3840.48,0.0,1,,0,,top_bottom_regions_v1
sse_composite_medium_bottom_20080403,sse_composite_medium_bottom_20080403_lobe_01,sse_composite,上证指数,bottom,medium,1,2008-04-01,2008-04-03,1984,1986,2008-04-03,1986,3271.29,0.0,3,,1,2008-04-03,top_bottom_regions_v1
sse_composite_medium_top_20080408,sse_composite_medium_top_20080408_lobe_01,sse_composite,上证指数,top,medium,1,2008-04-08,2008-04-09,1988,1989,2008-04-08,1988,3656.96,0.0,2,,1,2008-04-08,top_bottom_regions_v1
sse_composite_medium_bottom_20080422,sse_composite_medium_bottom_20080422_lobe_01,sse_composite,上证指数,bottom,medium,1,2008-04-22,2008-04-22,1998,1998,2008-04-22,1998,2990.79,0.0,1,,1,2008-04-22,top_bottom_regions_v1
sse_composite_medium_top_20080506,sse_composite_medium_top_20080506_lobe_01,sse_composite,上证指数,top,medium,1,2008-05-05,2008-05-07,2005,2007,2008-05-06,2006,3786.02,0.0,3,,1,2008-05-06,top_bottom_regions_v1
sse_composite_medium_bottom_20080620,sse_composite_medium_bottom_20080620_lobe_01,sse_composite,上证指数,bottom,medium,1,2008-06-18,2008-06-24,2036,2040,2008-06-20,2038,2695.63,0.0,5,,2,2008-06-18|2008-06-20,top_bottom_regions_v1
sse_composite_medium_top_20080626,sse_composite_medium_top_20080626_lobe_01,sse_composite,上证指数,top,medium,1,2008-06-25,2008-06-26,2041,2042,2008-06-26,2042,2931.31,0.0,2,,1,2008-06-26,top_bottom_regions_v1
sse_composite_medium_bottom_20080703,sse_composite_medium_bottom_20080703_lobe_01,sse_composite,上证指数,bottom,medium,1,2008-07-03,2008-07-03,2047,2047,2008-07-03,2047,2566.53,0.0,1,,1,2008-07-03,top_bottom_regions_v1
sse_composite_medium_top_20080710,sse_composite_medium_top_20080710_lobe_01,sse_composite,上证指数,top,medium,1,2008-07-09,2008-07-10,2051,2052,2008-07-10,2052,2952.04,0.0,2,,1,2008-07-10,top_bottom_regions_v1
sse_composite_medium_top_20080710,sse_composite_medium_top_20080710_lobe_02,sse_composite,上证指数,top,medium,2,2008-07-14,2008-07-14,2054,2054,2008-07-14,2054,2895.3,-0.019220606766845894,1,1,0,,top_bottom_regions_v1
sse_composite_medium_bottom_20080716,sse_composite_medium_bottom_20080716_lobe_01,sse_composite,上证指数,bottom,medium,1,2008-07-16,2008-07-18,2056,2058,2008-07-16,2056,2656.61,0.0,3,,1,2008-07-16,top_bottom_regions_v1
sse_composite_medium_top_20080728,sse_composite_medium_top_20080728_lobe_01,sse_composite,上证指数,top,medium,1,2008-07-23,2008-07-30,2061,2066,2008-07-28,2064,2924.45,0.0,6,,1,2008-07-28,top_bottom_regions_v1
