above_count_ma120,above_count_ma20,above_count_ma60,base_valid_count,breadth_ma120,breadth_ma20,breadth_ma60,date,industry_code,industry_name,universe_count,valid_count_ma120,valid_count_ma20,valid_count_ma60,rank_eligible_ma20,rank_ma20,is_top1_ma20,target_id,is_target_industry
44,37,60,134,0.328358209,0.276119403,0.447761194,2022-08-04,801140,轻工制造I,134,134,134,134,True,13,False,,False
91,48,102,377,0.2413793103,0.1273209549,0.2705570292,2022-08-04,801150,医药生物I,377,377,377,377,True,26,False,,False
69,20,64,113,0.610619469,0.1769911504,0.5663716814,2022-08-04,801160,公用事业I,113,113,113,113,True,17,False,,False
35,19,31,119,0.2941176471,0.1596638655,0.2605042017,2022-08-04,801170,交通运输I,119,119,119,119,True,20,False,,False
10,10,15,111,0.09009009009,0.09009009009,0.1351351351,2022-08-04,801180,房地产I,111,111,111,111,True,27,False,,False
18,13,18,92,0.1956521739,0.1413043478,0.1956521739,2022-08-04,801200,商业贸易I,92,92,92,92,True,23,False,,False
17,8,18,62,0.2741935484,0.1290322581,0.2903225806,2022-08-04,801210,休闲服务I,62,62,62,62,True,25,False,,False
9,3,11,19,0.4736842105,0.1578947368,0.5789473684,2022-08-04,801230,综合I,19,19,19,19,True,21,False,,False
24,10,24,74,0.3243243243,0.1351351351,0.3243243243,2022-08-04,801710,建筑材料I,74,74,74,74,True,24,False,,False
33,23,37,147,0.2244897959,0.156462585,0.2517006803,2022-08-04,801720,建筑装饰I,148,147,147,147,True,22,False,,False
229,112,222,260,0.8807692308,0.4307692308,0.8538461538,2022-08-04,801730,电气设备I,260,260,260,260,True,8,False,,False
87,80,91,105,0.8285714286,0.7619047619,0.8666666667,2022-08-04,801740,国防军工I,105,105,105,105,True,2,False,,False
90,180,196,274,0.3284671533,0.6569343066,0.7153284672,2022-08-04,801750,计算机I,274,274,274,274,True,4,False,,False
23,20,33,125,0.184,0.16,0.264,2022-08-04,801760,传媒I,125,125,125,125,True,19,False,,False
61,68,86,95,0.6421052632,0.7157894737,0.9052631579,2022-08-04,801770,通信I,96,95,95,95,True,3,False,,False
8,3,7,42,0.1904761905,0.07142857143,0.1666666667,2022-08-04,801780,银行I,42,42,42,42,True,28,False,bank,True
9,1,7,80,0.1125,0.0125,0.0875,2022-08-04,801790,非银金融I,80,80,80,80,True,31,False,,False
188,123,176,229,0.8209606987,0.5371179039,0.768558952,2022-08-04,801880,汽车I,229,229,229,229,True,6,False,,False
282,266,332,405,0.6962962963,0.6567901235,0.8197530864,2022-08-04,801890,机械设备I,406,405,405,405,True,5,False,,False
7,2,4,34,0.2058823529,0.05882352941,0.1176470588,2022-08-04,801950,煤炭I,34,34,34,34,True,30,False,coal,True
12,15,9,42,0.2857142857,0.3571428571,0.2142857143,2022-08-04,801960,石油石化I,42,42,42,42,True,10,False,,False
37,19,55,107,0.3457943925,0.1775700935,0.5140186916,2022-08-04,801970,环保I,107,107,107,107,True,16,False,,False
11,9,14,28,0.3928571429,0.3214285714,0.5,2022-08-04,801980,美容护理I,28,28,28,28,True,12,False,,False
38,32,39,91,0.4175824176,0.3516483516,0.4285714286,2022-08-05,801010,农林牧渔I,91,91,91,91,True,15,False,,False
202,193,221,335,0.6029850746,0.576119403,0.6597014925,2022-08-05,801030,化工I,335,335,335,335,True,7,False,,False
11,7,12,43,0.2558139535,0.1627906977,0.2790697674,2022-08-05,801040,钢铁I,43,43,43,43,True,28,False,steel,True
92,71,97,123,0.7479674797,0.5772357724,0.7886178862,2022-08-05,801050,有色金属I,123,123,123,123,True,6,False,nonferrous,True
253,295,305,324,0.7808641975,0.9104938272,0.9413580247,2022-08-05,801080,电子I,324,324,324,324,True,2,False,,False
48,30,50,74,0.6486486486,0.4054054054,0.6756756757,2022-08-05,801110,家用电器I,74,74,74,74,True,11,False,,False
33,27,36,111,0.2972972973,0.2432432432,0.3243243243,2022-08-05,801120,食品饮料I,111,111,111,111,True,17,False,,False
33,30,40,102,0.3235294118,0.2941176471,0.3921568627,2022-08-05,801130,纺织服装I,102,102,102,102,True,16,False,,False
47,52,68,134,0.3507462687,0.3880597015,0.5074626866,2022-08-05,801140,轻工制造I,134,134,134,134,True,12,False,,False
105,89,132,377,0.2785145889,0.2360742706,0.350132626,2022-08-05,801150,医药生物I,377,377,377,377,True,18,False,,False
69,23,65,113,0.610619469,0.203539823,0.5752212389,2022-08-05,801160,公用事业I,113,113,113,113,True,22,False,,False
40,21,35,119,0.3361344538,0.1764705882,0.2941176471,2022-08-05,801170,交通运输I,119,119,119,119,True,26,False,,False
14,15,20,110,0.1272727273,0.1363636364,0.1818181818,2022-08-05,801180,房地产I,110,110,110,110,True,29,False,,False
20,19,19,92,0.2173913043,0.2065217391,0.2065217391,2022-08-05,801200,商业贸易I,92,92,92,92,True,21,False,,False
15,14,19,62,0.2419354839,0.2258064516,0.3064516129,2022-08-05,801210,休闲服务I,62,62,62,62,True,19,False,,False
11,4,11,19,0.5789473684,0.2105263158,0.5789473684,2022-08-05,801230,综合I,19,19,19,19,True,20,False,,False
24,14,25,74,0.3243243243,0.1891891892,0.3378378378,2022-08-05,801710,建筑材料I,74,74,74,74,True,24,False,,False
33,25,40,147,0.2244897959,0.1700680272,0.2721088435,2022-08-05,801720,建筑装饰I,148,147,147,147,True,27,False,,False
236,97,220,260,0.9076923077,0.3730769231,0.8461538462,2022-08-05,801730,电气设备I,260,260,260,260,True,13,False,,False
88,80,93,105,0.8380952381,0.7619047619,0.8857142857,2022-08-05,801740,国防军工I,105,105,105,105,True,4,False,,False
130,251,244,273,0.4761904762,0.9194139194,0.8937728938,2022-08-05,801750,计算机I,274,273,273,273,True,1,True,,False
35,46,45,125,0.28,0.368,0.36,2022-08-05,801760,传媒I,125,125,125,125,True,14,False,,False
71,82,90,96,0.7395833333,0.8541666667,0.9375,2022-08-05,801770,通信I,97,96,96,96,True,3,False,,False
10,5,10,42,0.2380952381,0.119047619,0.2380952381,2022-08-05,801780,银行I,42,42,42,42,True,30,False,bank,True
15,15,21,80,0.1875,0.1875,0.2625,2022-08-05,801790,非银金融I,80,80,80,80,True,25,False,,False
187,113,169,229,0.8165938865,0.4934497817,0.7379912664,2022-08-05,801880,汽车I,229,229,229,229,True,8,False,,False
296,251,345,405,0.7308641975,0.6197530864,0.8518518519,2022-08-05,801890,机械设备I,406,405,405,405,True,5,False,,False
7,1,3,34,0.2058823529,0.02941176471,0.08823529412,2022-08-05,801950,煤炭I,34,34,34,34,True,31,False,coal,True
13,19,12,42,0.3095238095,0.4523809524,0.2857142857,2022-08-05,801960,石油石化I,42,42,42,42,True,10,False,,False
37,21,55,107,0.3457943925,0.1962616822,0.5140186916,2022-08-05,801970,环保I,107,107,107,107,True,23,False,,False
13,13,16,28,0.4642857143,0.4642857143,0.5714285714,2022-08-05,801980,美容护理I,28,28,28,28,True,9,False,,False
38,36,42,91,0.4175824176,0.3956043956,0.4615384615,2022-08-08,801010,农林牧渔I,91,91,91,91,True,16,False,,False
220,222,234,335,0.6567164179,0.6626865672,0.6985074627,2022-08-08,801030,化工I,335,335,335,335,True,8,False,,False
12,13,13,43,0.2790697674,0.3023255814,0.3023255814,2022-08-08,801040,钢铁I,43,43,43,43,True,18,False,steel,True
94,90,100,123,0.7642276423,0.7317073171,0.8130081301,2022-08-08,801050,有色金属I,123,123,123,123,True,5,False,nonferrous,True
255,302,300,324,0.787037037,0.9320987654,0.9259259259,2022-08-08,801080,电子I,324,324,324,324,True,2,False,,False
49,38,50,74,0.6621621622,0.5135135135,0.6756756757,2022-08-08,801110,家用电器I,74,74,74,74,True,10,False,,False
34,32,33,111,0.3063063063,0.2882882883,0.2972972973,2022-08-08,801120,食品饮料I,111,111,111,111,True,21,False,,False
40,41,50,102,0.3921568627,0.4019607843,0.4901960784,2022-08-08,801130,纺织服装I,102,102,102,102,True,15,False,,False
53,64,75,134,0.3955223881,0.4776119403,0.5597014925,2022-08-08,801140,轻工制造I,134,134,134,134,True,12,False,,False
123,130,158,377,0.3262599469,0.3448275862,0.4190981432,2022-08-08,801150,医药生物I,377,377,377,377,True,17,False,,False
73,34,69,113,0.6460176991,0.3008849558,0.610619469,2022-08-08,801160,公用事业I,113,113,113,113,True,19,False,,False
38,24,34,119,0.3193277311,0.2016806723,0.2857142857,2022-08-08,801170,交通运输I,119,119,119,119,True,30,False,,False
15,28,20,110,0.1363636364,0.2545454545,0.1818181818,2022-08-08,801180,房地产I,110,110,110,110,True,25,False,,False
24,20,21,92,0.2608695652,0.2173913043,0.2282608696,2022-08-08,801200,商业贸易I,92,92,92,92,True,28,False,,False
15,17,19,62,0.2419354839,0.2741935484,0.3064516129,2022-08-08,801210,休闲服务I,62,62,62,62,True,22,False,,False
11,5,11,19,0.5789473684,0.2631578947,0.5789473684,2022-08-08,801230,综合I,19,19,19,19,True,24,False,,False
26,20,28,74,0.3513513514,0.2702702703,0.3783783784,2022-08-08,801710,建筑材料I,74,74,74,74,True,23,False,,False
36,31,40,147,0.2448979592,0.2108843537,0.2721088435,2022-08-08,801720,建筑装饰I,148,147,147,147,True,29,False,,False
239,123,225,260,0.9192307692,0.4730769231,0.8653846154,2022-08-08,801730,电气设备I,260,260,260,260,True,13,False,,False
94,91,99,105,0.8952380952,0.8666666667,0.9428571429,2022-08-08,801740,国防军工I,105,105,105,105,True,4,False,,False
141,261,250,273,0.5164835165,0.956043956,0.9157509158,2022-08-08,801750,计算机I,274,273,273,273,True,1,True,,False
36,52,45,125,0.288,0.416,0.36,2022-08-08,801760,传媒I,125,125,125,125,True,14,False,,False
76,89,92,96,0.7916666667,0.9270833333,0.9583333333,2022-08-08,801770,通信I,97,96,96,96,True,3,False,,False
10,2,9,42,0.2380952381,0.04761904762,0.2142857143,2022-08-08,801780,银行I,42,42,42,42,True,31,False,bank,True
13,18,18,80,0.1625,0.225,0.225,2022-08-08,801790,非银金融I,80,80,80,80,True,27,False,,False
196,164,179,229,0.8558951965,0.7161572052,0.7816593886,2022-08-08,801880,汽车I,229,229,229,229,True,7,False,,False
315,294,352,405,0.7777777778,0.7259259259,0.8691358025,2022-08-08,801890,机械设备I,406,405,405,405,True,6,False,,False
12,8,4,34,0.3529411765,0.2352941176,0.1176470588,2022-08-08,801950,煤炭I,34,34,34,34,True,26,False,coal,True
15,23,14,42,0.3571428571,0.5476190476,0.3333333333,2022-08-08,801960,石油石化I,42,42,42,42,True,9,False,,False
42,31,61,107,0.3925233645,0.2897196262,0.5700934579,2022-08-08,801970,环保I,107,107,107,107,True,20,False,,False
13,14,16,28,0.4642857143,0.5,0.5714285714,2022-08-08,801980,美容护理I,28,28,28,28,True,11,False,,False
31,31,33,91,0.3406593407,0.3406593407,0.3626373626,2022-08-09,801010,农林牧渔I,91,91,91,91,True,18,False,,False
230,250,241,335,0.6865671642,0.7462686567,0.7194029851,2022-08-09,801030,化工I,335,335,335,335,True,6,False,,False
13,14,13,43,0.3023255814,0.3255813953,0.3023255814,2022-08-09,801040,钢铁I,43,43,43,43,True,20,False,steel,True
94,92,98,123,0.7642276423,0.7479674797,0.7967479675,2022-08-09,801050,有色金属I,123,123,123,123,True,5,False,nonferrous,True
268,307,301,324,0.8271604938,0.9475308642,0.9290123457,2022-08-09,801080,电子I,324,324,324,324,True,2,False,,False
49,40,50,74,0.6621621622,0.5405405405,0.6756756757,2022-08-09,801110,家用电器I,74,74,74,74,True,11,False,,False
33,30,30,111,0.2972972973,0.2702702703,0.2702702703,2022-08-09,801120,食品饮料I,111,111,111,111,True,23,False,,False
41,42,48,102,0.4019607843,0.4117647059,0.4705882353,2022-08-09,801130,纺织服装I,102,102,102,102,True,15,False,,False
58,70,78,134,0.4328358209,0.5223880597,0.5820895522,2022-08-09,801140,轻工制造I,134,134,134,134,True,14,False,,False
117,112,143,377,0.3103448276,0.2970822281,0.3793103448,2022-08-09,801150,医药生物I,377,377,377,377,True,21,False,,False
76,44,69,113,0.6725663717,0.389380531,0.610619469,2022-08-09,801160,公用事业I,113,113,113,113,True,16,False,,False
38,26,38,119,0.3193277311,0.218487395,0.3193277311,2022-08-09,801170,交通运输I,119,119,119,119,True,28,False,,False
15,20,18,110,0.1363636364,0.1818181818,0.1636363636,2022-08-09,801180,房地产I,110,110,110,110,True,30,False,,False
24,22,23,92,0.2608695652,0.2391304348,0.25,2022-08-09,801200,商业贸易I,92,92,92,92,True,26,False,,False
15,17,19,62,0.2419354839,0.2741935484,0.3064516129,2022-08-09,801210,休闲服务I,62,62,62,62,True,22,False,,False
9,5,10,19,0.4736842105,0.2631578947,0.5263157895,2022-08-09,801230,综合I,19,19,19,19,True,25,False,,False
29,20,28,74,0.3918918919,0.2702702703,0.3783783784,2022-08-09,801710,建筑材料I,74,74,74,74,True,23,False,,False
41,34,42,147,0.2789115646,0.231292517,0.2857142857,2022-08-09,801720,建筑装饰I,148,147,147,147,True,27,False,,False
243,140,235,260,0.9346153846,0.5384615385,0.9038461538,2022-08-09,801730,电气设备I,260,260,260,260,True,12,False,,False
95,96,101,105,0.9047619048,0.9142857143,0.9619047619,2022-08-09,801740,国防军工I,105,105,105,105,True,4,False,,False
140,257,246,273,0.5128205128,0.9413919414,0.9010989011,2022-08-09,801750,计算机I,274,273,273,273,True,3,False,,False
31,48,40,125,0.248,0.384,0.32,2022-08-09,801760,传媒I,125,125,125,125,True,17,False,,False
79,91,94,96,0.8229166667,0.9479166667,0.9791666667,2022-08-09,801770,通信I,97,96,96,96,True,1,True,,False
9,4,8,42,0.2142857143,0.09523809524,0.1904761905,2022-08-09,801780,银行I,42,42,42,42,True,31,False,bank,True
11,16,12,80,0.1375,0.2,0.15,2022-08-09,801790,非银金融I,80,80,80,80,True,29,False,,False
195,145,179,229,0.8515283843,0.6331877729,0.7816593886,2022-08-09,801880,汽车I,229,229,229,229,True,9,False,,False
323,298,356,405,0.7975308642,0.7358024691,0.8790123457,2022-08-09,801890,机械设备I,406,405,405,405,True,7,False,,False
17,21,7,34,0.5,0.6176470588,0.2058823529,2022-08-09,801950,煤炭I,34,34,34,34,True,10,False,coal,True
17,27,16,42,0.4047619048,0.6428571429,0.380952381,2022-08-09,801960,石油石化I,42,42,42,42,True,8,False,,False
44,35,62,107,0.4112149533,0.3271028037,0.5794392523,2022-08-09,801970,环保I,107,107,107,107,True,19,False,,False
13,15,16,28,0.4642857143,0.5357142857,0.5714285714,2022-08-09,801980,美容护理I,28,28,28,28,True,13,False,,False
32,32,29,91,0.3516483516,0.3516483516,0.3186813187,2022-08-10,801010,农林牧渔I,91,91,91,91,True,17,False,,False
239,255,246,335,0.7134328358,0.7611940299,0.7343283582,2022-08-10,801030,化工I,335,335,335,335,True,6,False,,False
13,14,13,43,0.3023255814,0.3255813953,0.3023255814,2022-08-10,801040,钢铁I,43,43,43,43,True,21,False,steel,True
96,89,99,123,0.7804878049,0.7235772358,0.8048780488,2022-08-10,801050,有色金属I,123,123,123,123,True,7,False,nonferrous,True
267,298,299,324,0.8240740741,0.9197530864,0.9228395062,2022-08-10,801080,电子I,324,324,324,324,True,1,True,,False
50,42,49,74,0.6756756757,0.5675675676,0.6621621622,2022-08-10,801110,家用电器I,74,74,74,74,True,11,False,,False
31,28,29,111,0.2792792793,0.2522522523,0.2612612613,2022-08-10,801120,食品饮料I,111,111,111,111,True,26,False,,False
41,50,52,102,0.4019607843,0.4901960784,0.5098039216,2022-08-10,801130,纺织服装I,102,102,102,102,True,13,False,,False
61,65,75,134,0.4552238806,0.4850746269,0.5597014925,2022-08-10,801140,轻工制造I,134,134,134,134,True,14,False,,False
106,96,127,377,0.2811671088,0.2546419098,0.3368700265,2022-08-10,801150,医药生物I,377,377,377,377,True,25,False,,False
77,41,64,113,0.6814159292,0.3628318584,0.5663716814,2022-08-10,801160,公用事业I,113,113,113,113,True,16,False,,False
35,24,32,119,0.2941176471,0.2016806723,0.268907563,2022-08-10,801170,交通运输I,119,119,119,119,True,29,False,,False
13,18,19,110,0.1181818182,0.1636363636,0.1727272727,2022-08-10,801180,房地产I,110,110,110,110,True,30,False,,False
23,25,23,92,0.25,0.2717391304,0.25,2022-08-10,801200,商业贸易I,92,92,92,92,True,24,False,,False
14,14,20,62,0.2258064516,0.2258064516,0.3225806452,2022-08-10,801210,休闲服务I,62,62,62,62,True,28,False,,False
9,6,10,19,0.4736842105,0.3157894737,0.5263157895,2022-08-10,801230,综合I,19,19,19,19,True,22,False,,False
30,25,30,74,0.4054054054,0.3378378378,0.4054054054,2022-08-10,801710,建筑材料I,74,74,74,74,True,19,False,,False
41,40,45,147,0.2789115646,0.2721088435,0.306122449,2022-08-10,801720,建筑装饰I,148,147,147,147,True,23,False,,False
242,152,228,260,0.9307692308,0.5846153846,0.8769230769,2022-08-10,801730,电气设备I,260,260,260,260,True,10,False,,False
97,95,100,105,0.9238095238,0.9047619048,0.9523809524,2022-08-10,801740,国防军工I,105,105,105,105,True,2,False,,False
141,241,239,273,0.5164835165,0.8827838828,0.8754578755,2022-08-10,801750,计算机I,274,273,273,273,True,3,False,,False
33,43,42,125,0.264,0.344,0.336,2022-08-10,801760,传媒I,125,125,125,125,True,18,False,,False
78,84,92,96,0.8125,0.875,0.9583333333,2022-08-10,801770,通信I,97,96,96,96,True,4,False,,False
9,4,6,42,0.2142857143,0.09523809524,0.1428571429,2022-08-10,801780,银行I,42,42,42,42,True,31,False,bank,True
13,20,10,80,0.1625,0.25,0.125,2022-08-10,801790,非银金融I,80,80,80,80,True,27,False,,False
200,144,184,229,0.8733624454,0.6288209607,0.8034934498,2022-08-10,801880,汽车I,229,229,229,229,True,9,False,,False
331,318,361,404,0.8193069307,0.7871287129,0.8935643564,2022-08-10,801890,机械设备I,406,404,404,404,True,5,False,,False
14,17,6,34,0.4117647059,0.5,0.1764705882,2022-08-10,801950,煤炭I,34,34,34,34,True,12,False,coal,True
18,29,20,42,0.4285714286,0.6904761905,0.4761904762,2022-08-10,801960,石油石化I,42,42,42,42,True,8,False,,False
49,35,59,107,0.4579439252,0.3271028037,0.5514018692,2022-08-10,801970,环保I,107,107,107,107,True,20,False,,False
11,12,14,28,0.3928571429,0.4285714286,0.5,2022-08-10,801980,美容护理I,28,28,28,28,True,15,False,,False
38,47,36,91,0.4175824176,0.5164835165,0.3956043956,2022-08-11,801010,农林牧渔I,91,91,91,91,True,19,False,,False
251,279,259,335,0.7492537313,0.8328358209,0.7731343284,2022-08-11,801030,化工I,335,335,335,335,True,7,False,,False
13,25,13,43,0.3023255814,0.5813953488,0.3023255814,2022-08-11,801040,钢铁I,43,43,43,43,True,17,False,steel,True
95,90,104,123,0.7723577236,0.7317073171,0.8455284553,2022-08-11,801050,有色金属I,123,123,123,123,True,9,False,nonferrous,True
290,314,309,324,0.8950617284,0.9691358025,0.9537037037,2022-08-11,801080,电子I,324,324,324,324,True,1,True,,False
52,52,53,74,0.7027027027,0.7027027027,0.7162162162,2022-08-11,801110,家用电器I,74,74,74,74,True,11,False,,False
39,56,37,111,0.3513513514,0.5045045045,0.3333333333,2022-08-11,801120,食品饮料I,111,111,111,111,True,20,False,,False
48,56,56,102,0.4705882353,0.5490196078,0.5490196078,2022-08-11,801130,纺织服装I,102,102,102,102,True,18,False,,False
72,90,88,134,0.5373134328,0.671641791,0.6567164179,2022-08-11,801140,轻工制造I,134,134,134,134,True,12,False,,False
129,185,163,377,0.3421750663,0.4907161804,0.4323607427,2022-08-11,801150,医药生物I,377,377,377,377,True,21,False,,False
79,52,70,112,0.7053571429,0.4642857143,0.625,2022-08-11,801160,公用事业I,113,112,112,112,True,22,False,,False
45,40,46,119,0.3781512605,0.3361344538,0.3865546218,2022-08-11,801170,交通运输I,119,119,119,119,True,30,False,,False
16,32,21,110,0.1454545455,0.2909090909,0.1909090909,2022-08-11,801180,房地产I,110,110,110,110,True,31,False,,False
25,40,28,92,0.2717391304,0.4347826087,0.3043478261,2022-08-11,801200,商业贸易I,92,92,92,92,True,23,False,,False
16,24,24,62,0.2580645161,0.3870967742,0.3870967742,2022-08-11,801210,休闲服务I,62,62,62,62,True,27,False,,False
10,7,10,19,0.5263157895,0.3684210526,0.5263157895,2022-08-11,801230,综合I,19,19,19,19,True,28,False,,False
34,30,35,74,0.4594594595,0.4054054054,0.472972973,2022-08-11,801710,建筑材料I,74,74,74,74,True,25,False,,False
47,63,50,147,0.3197278912,0.4285714286,0.3401360544,2022-08-11,801720,建筑装饰I,148,147,147,147,True,24,False,,False
248,164,235,260,0.9538461538,0.6307692308,0.9038461538,2022-08-11,801730,电气设备I,260,260,260,260,True,15,False,,False
99,97,101,105,0.9428571429,0.9238095238,0.9619047619,2022-08-11,801740,国防军工I,105,105,105,105,True,4,False,,False
166,256,254,273,0.6080586081,0.9377289377,0.9304029304,2022-08-11,801750,计算机I,274,273,273,273,True,2,False,,False
40,81,60,125,0.32,0.648,0.48,2022-08-11,801760,传媒I,125,125,125,125,True,13,False,,False
82,90,95,96,0.8541666667,0.9375,0.9895833333,2022-08-11,801770,通信I,97,96,96,96,True,3,False,,False
13,15,14,42,0.3095238095,0.3571428571,0.3333333333,2022-08-11,801780,银行I,42,42,42,42,True,29,False,bank,True
35,70,56,80,0.4375,0.875,0.7,2022-08-11,801790,非银金融I,80,80,80,80,True,6,False,,False
204,145,180,229,0.8908296943,0.6331877729,0.7860262009,2022-08-11,801880,汽车I,229,229,229,229,True,14,False,,False
350,335,371,404,0.8663366337,0.8292079208,0.9183168317,2022-08-11,801890,机械设备I,406,404,404,404,True,8,False,,False
14,24,7,34,0.4117647059,0.7058823529,0.2058823529,2022-08-11,801950,煤炭I,34,34,34,34,True,10,False,coal,True
18,38,25,42,0.4285714286,0.9047619048,0.5952380952,2022-08-11,801960,石油石化I,42,42,42,42,True,5,False,,False
53,43,69,107,0.4953271028,0.4018691589,0.6448598131,2022-08-11,801970,环保I,107,107,107,107,True,26,False,,False
16,17,19,28,0.5714285714,0.6071428571,0.6785714286,2022-08-11,801980,美容护理I,28,28,28,28,True,16,False,,False
40,53,35,91,0.4395604396,0.5824175824,0.3846153846,2022-08-12,801010,农林牧渔I,91,91,91,91,True,17,False,,False
255,270,262,335,0.7611940299,0.8059701493,0.7820895522,2022-08-12,801030,化工I,335,335,335,335,True,7,False,,False
13,25,12,43,0.3023255814,0.5813953488,0.2790697674,2022-08-12,801040,钢铁I,43,43,43,43,True,18,False,steel,True
99,85,99,123,0.8048780488,0.6910569106,0.8048780488,2022-08-12,801050,有色金属I,123,123,123,123,True,12,False,nonferrous,True
284,302,302,324,0.8765432099,0.9320987654,0.9320987654,2022-08-12,801080,电子I,324,324,324,324,True,2,False,,False
53,44,53,74,0.7162162162,0.5945945946,0.7162162162,2022-08-12,801110,家用电器I,74,74,74,74,True,15,False,,False
42,66,42,111,0.3783783784,0.5945945946,0.3783783784,2022-08-12,801120,食品饮料I,111,111,111,111,True,15,False,,False
49,63,60,102,0.4803921569,0.6176470588,0.5882352941,2022-08-12,801130,纺织服装I,102,102,102,102,True,14,False,,False
73,93,94,134,0.5447761194,0.6940298507,0.7014925373,2022-08-12,801140,轻工制造I,134,134,134,134,True,11,False,,False
142,196,169,377,0.3766578249,0.5198938992,0.4482758621,2022-08-12,801150,医药生物I,377,377,377,377,True,22,False,,False
83,62,74,113,0.7345132743,0.5486725664,0.6548672566,2022-08-12,801160,公用事业I,113,113,113,113,True,20,False,,False
51,53,54,119,0.4285714286,0.4453781513,0.4537815126,2022-08-12,801170,交通运输I,119,119,119,119,True,27,False,,False
19,43,25,110,0.1727272727,0.3909090909,0.2272727273,2022-08-12,801180,房地产I,110,110,110,110,True,30,False,,False
27,51,30,92,0.2934782609,0.5543478261,0.3260869565,2022-08-12,801200,商业贸易I,92,92,92,92,True,19,False,,False
18,25,24,62,0.2903225806,0.4032258065,0.3870967742,2022-08-12,801210,休闲服务I,62,62,62,62,True,28,False,,False
12,10,11,19,0.6315789474,0.5263157895,0.5789473684,2022-08-12,801230,综合I,19,19,19,19,True,21,False,,False
35,37,33,74,0.472972973,0.5,0.4459459459,2022-08-12,801710,建筑材料I,74,74,74,74,True,24,False,,False
50,70,52,146,0.3424657534,0.4794520548,0.3561643836,2022-08-12,801720,建筑装饰I,147,146,146,146,True,26,False,,False
237,133,226,260,0.9115384615,0.5115384615,0.8692307692,2022-08-12,801730,电气设备I,260,260,260,260,True,23,False,,False
92,75,95,105,0.8761904762,0.7142857143,0.9047619048,2022-08-12,801740,国防军工I,105,105,105,105,True,9,False,,False
162,249,248,273,0.5934065934,0.9120879121,0.9084249084,2022-08-12,801750,计算机I,274,273,273,273,True,4,False,,False
41,87,68,125,0.328,0.696,0.544,2022-08-12,801760,传媒I,125,125,125,125,True,10,False,,False
82,85,96,96,0.8541666667,0.8854166667,1,2022-08-12,801770,通信I,97,96,96,96,True,6,False,,False
13,13,12,42,0.3095238095,0.3095238095,0.2857142857,2022-08-12,801780,银行I,42,42,42,42,True,31,False,bank,True
38,73,59,80,0.475,0.9125,0.7375,2022-08-12,801790,非银金融I,80,80,80,80,True,3,False,,False
204,110,175,229,0.8908296943,0.480349345,0.7641921397,2022-08-12,801880,汽车I,229,229,229,229,True,25,False,,False
348,308,372,405,0.8592592593,0.7604938272,0.9185185185,2022-08-12,801890,机械设备I,407,405,405,405,True,8,False,,False
18,31,8,34,0.5294117647,0.9117647059,0.2352941176,2022-08-12,801950,煤炭I,34,34,34,34,True,5,False,coal,True
26,41,33,42,0.619047619,0.9761904762,0.7857142857,2022-08-12,801960,石油石化I,42,42,42,42,True,1,True,,False
57,42,68,107,0.5327102804,0.3925233645,0.6355140187,2022-08-12,801970,环保I,107,107,107,107,True,29,False,,False
15,19,19,28,0.5357142857,0.6785714286,0.6785714286,2022-08-12,801980,美容护理I,28,28,28,28,True,13,False,,False
38,58,36,91,0.4175824176,0.6373626374,0.3956043956,2022-08-15,801010,农林牧渔I,91,91,91,91,True,14,False,,False
259,279,268,335,0.7731343284,0.8328358209,0.8,2022-08-15,801030,化工I,335,335,335,335,True,7,False,,False
15,27,14,43,0.3488372093,0.6279069767,0.3255813953,2022-08-15,801040,钢铁I,43,43,43,43,True,16,False,steel,True
102,100,106,123,0.8292682927,0.8130081301,0.8617886179,2022-08-15,801050,有色金属I,123,123,123,123,True,8,False,nonferrous,True
278,300,301,324,0.8580246914,0.9259259259,0.9290123457,2022-08-15,801080,电子I,324,324,324,324,True,3,False,,False
52,47,52,74,0.7027027027,0.6351351351,0.7027027027,2022-08-15,801110,家用电器I,74,74,74,74,True,15,False,,False
39,53,41,111,0.3513513514,0.4774774775,0.3693693694,2022-08-15,801120,食品饮料I,111,111,111,111,True,22,False,,False
49,64,60,102,0.4803921569,0.6274509804,0.5882352941,2022-08-15,801130,纺织服装I,102,102,102,102,True,17,False,,False
73,86,86,134,0.5447761194,0.6417910448,0.6417910448,2022-08-15,801140,轻工制造I,134,134,134,134,True,13,False,,False
136,174,159,377,0.3607427056,0.4615384615,0.4217506631,2022-08-15,801150,医药生物I,377,377,377,377,True,26,False,,False
89,79,85,113,0.7876106195,0.6991150442,0.7522123894,2022-08-15,801160,公用事业I,113,113,113,113,True,10,False,,False
51,54,53,119,0.4285714286,0.4537815126,0.4453781513,2022-08-15,801170,交通运输I,119,119,119,119,True,27,False,,False
15,34,22,110,0.1363636364,0.3090909091,0.2,2022-08-15,801180,房地产I,110,110,110,110,True,30,False,,False
29,44,30,92,0.3152173913,0.4782608696,0.3260869565,2022-08-15,801200,商业贸易I,92,92,92,92,True,21,False,,False
19,23,23,62,0.3064516129,0.3709677419,0.3709677419,2022-08-15,801210,休闲服务I,62,62,62,62,True,29,False,,False
13,9,12,19,0.6842105263,0.4736842105,0.6315789474,2022-08-15,801230,综合I,19,19,19,19,True,25,False,,False
34,41,33,74,0.4594594595,0.5540540541,0.4459459459,2022-08-15,801710,建筑材料I,74,74,74,74,True,19,False,,False
