above_count_ma120,above_count_ma20,above_count_ma60,base_valid_count,base_valid_missing_industry_count,breadth_ma120,breadth_ma20,breadth_ma60,close_missing_count,date,four_industry_present_count,four_industry_top1_ids,four_industry_top1_triggered,high_missing_count,insufficient_history_count_high_low_120,insufficient_history_count_high_low_250,insufficient_history_count_high_low_60,insufficient_history_count_ma120,insufficient_history_count_ma20,insufficient_history_count_ma60,limit_close_net_count,limit_close_net_ratio,limit_down_close_count,limit_down_close_ratio,limit_down_hit_count,limit_down_hit_ratio,limit_hit_net_count,limit_hit_net_ratio,limit_price_missing_count,limit_up_close_count,limit_up_close_ratio,limit_up_hit_count,limit_up_hit_ratio,low_missing_count,new_high_count_120,new_high_count_250,new_high_count_60,new_high_low_net_count_120,new_high_low_net_count_250,new_high_low_net_count_60,new_high_low_net_ratio_120,new_high_low_net_ratio_250,new_high_low_net_ratio_60,new_high_ratio_120,new_high_ratio_250,new_high_ratio_60,new_low_count_120,new_low_count_250,new_low_count_60,new_low_ratio_120,new_low_ratio_250,new_low_ratio_60,paused_count,paused_status_missing_count,ranked_industry_count_ma20,st_count,st_status_missing_count,target_bank_breadth_ma20,target_bank_expected_name,target_bank_industry_code,target_bank_industry_name,target_bank_is_top1_ma20,target_bank_mapping_count,target_bank_rank_ma20,target_bank_valid_count_ma20,target_coal_breadth_ma20,target_coal_expected_name,target_coal_industry_code,target_coal_industry_name,target_coal_is_top1_ma20,target_coal_mapping_count,target_coal_rank_ma20,target_coal_valid_count_ma20,target_nonferrous_breadth_ma20,target_nonferrous_expected_name,target_nonferrous_industry_code,target_nonferrous_industry_name,target_nonferrous_is_top1_ma20,target_nonferrous_mapping_count,target_nonferrous_rank_ma20,target_nonferrous_valid_count_ma20,target_steel_breadth_ma20,target_steel_expected_name,target_steel_industry_code,target_steel_industry_name,target_steel_is_top1_ma20,target_steel_mapping_count,target_steel_rank_ma20,target_steel_valid_count_ma20,top1_industry_codes_ma20,top1_industry_names_ma20,top1_tie_count_ma20,turnover_cap_weight_valid_count,turnover_ge_10pct_count,turnover_ge_10pct_ratio,turnover_ge_20pct_count,turnover_ge_20pct_ratio,turnover_ge_5pct_count,turnover_ge_5pct_ratio,turnover_ratio_pct_cap_weighted_mean,turnover_ratio_pct_mean,turnover_ratio_pct_p25,turnover_ratio_pct_p50,turnover_ratio_pct_p75,turnover_ratio_pct_p90,turnover_ratio_pct_p95,turnover_valid_count,universe_size,valid_count_high_low_120,valid_count_high_low_250,valid_count_high_low_60,valid_count_limit,valid_count_ma120,valid_count_ma20,valid_count_ma60
1453,1908,1388,3388,0,0.428866588,0.5631641086,0.4096812279,0,2020-05-13,3,,False,0,0,35,0,0,0,0,55,0.01623376623,3,0.0008854781582,5,0.00147579693,70,0.02066115702,0,58,0.01711924439,75,0.02213695396,0,118,94,146,80,63,98,0.02361275089,0.01878914405,0.02892561983,0.03482880756,0.02803459588,0.04309327037,38,31,48,0.01121605667,0.009245451834,0.01416765053,11,0,28,68,0,0.59375,银行,801780,银行I,False,1,11,32,,煤炭,,,False,0,,0,0.5339805825,有色金属,801050,有色金属I,False,1,16,103,0.3870967742,钢铁,801040,钢铁I,False,1,25,31,801120,食品饮料I,1,3388,89,0.02626918536,22,0.006493506494,345,0.1018299882,1.116746928,2.200265024,0.55695,1.1535,2.589625,5.0679,7.450405,3388,3466,3388,3353,3388,3388,3388,3388,3388
1371,1652,1291,3390,0,0.4044247788,0.4873156342,0.3808259587,0,2020-05-14,3,,False,0,0,35,0,0,0,0,36,0.01061946903,1,0.0002949852507,2,0.0005899705015,61,0.01799410029,0,37,0.01091445428,63,0.0185840708,0,97,79,124,56,42,62,0.01651917404,0.01251862891,0.01828908555,0.02861356932,0.02354694486,0.03657817109,41,37,62,0.01209439528,0.01102831595,0.01828908555,9,0,28,68,0,0.3125,银行,801780,银行I,False,1,26,32,,煤炭,,,False,0,,0,0.5242718447,有色金属,801050,有色金属I,False,1,10,103,0.2903225806,钢铁,801040,钢铁I,False,1,27,31,801740,国防军工I,1,3390,111,0.03274336283,24,0.007079646018,361,0.1064896755,1.171421348,2.342300885,0.5908,1.2537,2.702125,5.17569,7.84414,3390,3466,3390,3355,3390,3390,3390,3390,3390
1377,1702,1336,3391,0,0.4060749042,0.5019168387,0.3939840755,0,2020-05-15,3,,False,0,0,34,0,0,0,0,44,0.01297552344,4,0.00117959304,7,0.002064287821,62,0.01828369213,0,48,0.01415511648,69,0.02034797995,0,90,75,114,53,41,54,0.01562960779,0.01221328567,0.01592450605,0.02654084341,0.02234137623,0.03361840165,37,34,60,0.01091123562,0.01012809056,0.01769389561,8,0,28,68,0,0.21875,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.5145631068,有色金属,801050,有色金属I,False,1,11,103,0.2258064516,钢铁,801040,钢铁I,False,1,27,31,801080,电子I,1,3391,102,0.03007962253,15,0.004423473902,369,0.108817458,1.214425995,2.305953052,0.55255,1.2368,2.70465,5.2258,7.71035,3391,3466,3391,3357,3391,3391,3391,3391,3391
1323,1548,1302,3387,0,0.3906111603,0.4570416298,0.3844109832,0,2020-05-18,3,,False,0,0,33,0,0,0,0,42,0.0124003543,15,0.004428697963,25,0.007381163271,51,0.01505757307,0,57,0.01682905226,76,0.02243873634,0,142,116,171,69,50,46,0.02037201063,0.01490757305,0.01358134042,0.04192500738,0.03458556947,0.05048715678,73,66,125,0.02155299675,0.01967799642,0.03690581636,12,0,28,68,0,0.34375,银行,801780,银行I,False,1,22,32,,煤炭,,,False,0,,0,0.7669902913,有色金属,801050,有色金属I,False,1,3,103,0.2580645161,钢铁,801040,钢铁I,False,1,28,31,801740,国防军工I,1,3387,123,0.03631532329,22,0.006495423679,431,0.1272512548,1.404980886,2.54805775,0.6795,1.464,3.08615,5.68936,8.25769,3387,3466,3387,3354,3387,3387,3387,3387,3387
1412,1814,1441,3385,0,0.4171344165,0.5358936484,0.4257016248,0,2020-05-19,3,,False,0,0,32,0,0,0,0,63,0.01861152142,2,0.0005908419498,5,0.001477104874,76,0.02245199409,0,65,0.01920236337,81,0.02392909897,0,138,115,181,112,90,131,0.03308714919,0.02684163436,0.03870014771,0.04076809453,0.0342976439,0.05347119645,26,25,50,0.007680945347,0.007456009544,0.01477104874,14,0,28,68,0,0.53125,银行,801780,银行I,False,1,15,32,,煤炭,,,False,0,,0,0.7378640777,有色金属,801050,有色金属I,False,1,3,103,0.3225806452,钢铁,801040,钢铁I,False,1,27,31,801740,国防军工I,1,3385,100,0.02954209749,22,0.006499261448,349,0.1031019202,1.228655612,2.332270133,0.6034,1.2503,2.7114,5.08946,7.83416,3385,3466,3385,3353,3385,3385,3385,3385,3385
1353,1590,1335,3387,0,0.3994685562,0.4694419841,0.3941541187,0,2020-05-20,3,,False,0,0,32,0,0,0,0,48,0.01417183348,8,0.002361972247,20,0.005904930617,56,0.01653380573,0,56,0.01653380573,76,0.02243873634,0,110,82,139,34,13,5,0.01003838205,0.003874813711,0.001476232654,0.03247711839,0.02444113264,0.04103926779,76,69,134,0.02243873634,0.02056631893,0.03956303513,13,0,28,68,0,0.625,银行,801780,银行I,False,1,4,32,,煤炭,,,False,0,,0,0.6796116505,有色金属,801050,有色金属I,False,1,2,103,0.3225806452,钢铁,801040,钢铁I,False,1,26,31,801120,食品饮料I,1,3387,129,0.03808680248,27,0.007971656333,400,0.1180986123,1.298300791,2.520065751,0.6275,1.395,2.96415,5.63584,8.2428,3387,3466,3387,3355,3387,3387,3387,3387,3387
1271,1349,1242,3386,0,0.3753691672,0.3984051979,0.3668044891,0,2020-05-21,3,,False,0,0,32,0,0,0,0,43,0.01269935027,9,0.002658003544,20,0.005906674542,53,0.01565268754,0,52,0.01535735381,73,0.02155936208,0,72,54,101,-36,-37,-96,-0.01063201418,-0.01103160405,-0.0283520378,0.02126402835,0.01610017889,0.02982870644,108,91,197,0.03189604253,0.02713178295,0.05818074424,13,0,28,68,0,0.46875,银行,801780,银行I,False,1,7,32,,煤炭,,,False,0,,0,0.5631067961,有色金属,801050,有色金属I,False,1,2,103,0.3225806452,钢铁,801040,钢铁I,False,1,23,31,801120,食品饮料I,1,3386,116,0.03425871234,16,0.004725339634,367,0.1083874778,1.193403428,2.354611488,0.6191,1.34375,2.844575,5.2543,7.486225,3386,3466,3386,3354,3386,3386,3386,3386,3386
1122,969,1042,3388,0,0.3311688312,0.2860094451,0.3075560803,0,2020-05-22,3,,False,0,0,31,0,0,0,0,12,0.003541912633,21,0.006198347107,31,0.009149940968,19,0.005608028335,0,33,0.00974025974,50,0.0147579693,0,47,34,73,-168,-149,-336,-0.04958677686,-0.04438486744,-0.09917355372,0.01387249115,0.01012809056,0.02154663518,215,183,409,0.063459268,0.054512958,0.1207201889,11,0,28,68,0,0.125,银行,801780,银行I,False,1,27,32,,煤炭,,,False,0,,0,0.427184466,有色金属,801050,有色金属I,False,1,4,103,0.2903225806,钢铁,801040,钢铁I,False,1,12,31,801120,食品饮料I,1,3388,98,0.02892561983,18,0.005312868949,348,0.1027154664,1.158408632,2.27114454,0.655575,1.3046,2.62785,5.05616,7.57664,3388,3466,3388,3357,3388,3388,3388,3388,3388
1122,983,1053,3387,0,0.3312666076,0.2902273398,0.310894597,0,2020-05-25,3,,False,0,0,29,0,0,0,0,29,0.008562149395,16,0.004723944494,34,0.01003838205,36,0.01062887511,0,45,0.01328609389,70,0.02066725716,0,64,49,86,-169,-147,-335,-0.04989666371,-0.04377605718,-0.09890758784,0.01889577797,0.01459201906,0.02539120165,233,196,421,0.06879244169,0.05836807624,0.1242987895,13,0,28,68,0,0.09375,银行,801780,银行I,False,1,27,32,,煤炭,,,False,0,,0,0.3689320388,有色金属,801050,有色金属I,False,1,7,103,0.2580645161,钢铁,801040,钢铁I,False,1,18,31,801120,食品饮料I,1,3387,74,0.02184824328,12,0.00354295837,262,0.07735459108,0.9539933614,1.908964689,0.48085,1.036,2.17025,4.25622,6.44438,3387,3466,3387,3358,3387,3387,3387,3387,3387
1256,1416,1267,3386,0,0.3709391613,0.4181925576,0.3741878323,0,2020-05-26,3,,False,0,0,28,0,0,0,0,82,0.02421736562,2,0.0005906674542,8,0.002362669817,99,0.02923803898,0,84,0.02480803308,107,0.0316007088,0,96,76,125,53,36,64,0.01565268754,0.01072066706,0.01890135854,0.0283520378,0.02263251936,0.03691671589,43,40,61,0.01269935027,0.01191185229,0.01801535735,14,0,28,68,0,0.1875,银行,801780,银行I,False,1,27,32,,煤炭,,,False,0,,0,0.5339805825,有色金属,801050,有色金属I,False,1,4,103,0.3225806452,钢铁,801040,钢铁I,False,1,22,31,801120,食品饮料I,1,3386,90,0.02658003544,16,0.004725339634,308,0.09096278795,1.021640462,2.10712469,0.552025,1.1683,2.488075,4.7163,6.842,3386,3466,3386,3358,3386,3386,3386,3386,3386
1240,1383,1258,3381,0,0.3667553978,0.4090505768,0.3720792665,0,2020-05-27,3,,False,0,0,28,0,0,0,0,52,0.01538006507,3,0.0008873114463,7,0.002070393375,78,0.0230700976,0,55,0.01626737652,85,0.02514049098,0,114,94,166,74,57,86,0.02188701568,0.01699970176,0.02543626146,0.03371783496,0.02803459588,0.04909790003,40,37,80,0.01183081928,0.01103489412,0.02366163857,19,0,28,68,0,0.21875,银行,801780,银行I,False,1,26,32,,煤炭,,,False,0,,0,0.4901960784,有色金属,801050,有色金属I,False,1,10,102,0.5161290323,钢铁,801040,钢铁I,False,1,8,31,801120,食品饮料I,1,3381,110,0.03253475303,21,0.006211180124,360,0.1064773736,1.10164557,2.316859243,0.5841,1.2358,2.6694,5.2148,8.1598,3381,3466,3381,3353,3381,3381,3381,3381,3381
1219,1338,1228,3385,0,0.3601181684,0.3952732644,0.3627769572,0,2020-05-28,3,,False,0,0,27,0,0,0,0,32,0.009453471196,12,0.003545051699,21,0.006203840473,46,0.01358936484,0,44,0.0129985229,67,0.01979320532,0,82,65,135,-2,-7,-56,-0.0005908419498,-0.002084574151,-0.01654357459,0.02422451994,0.01935675998,0.03988183161,84,72,191,0.02481536189,0.02144133413,0.0564254062,17,0,28,68,0,0.5625,银行,801780,银行I,False,1,5,32,,煤炭,,,False,0,,0,0.6176470588,有色金属,801050,有色金属I,False,1,3,102,0.3870967742,钢铁,801040,钢铁I,False,1,15,31,801120,食品饮料I,1,3385,98,0.02895125554,23,0.006794682422,350,0.1033973412,1.117214255,2.280723191,0.6234,1.2385,2.678,5.13568,7.7023,3385,3466,3385,3358,3385,3385,3385,3385,3385
1279,1476,1311,3384,0,0.3779550827,0.4361702128,0.3874113475,0,2020-05-29,3,,False,0,0,25,0,0,0,0,54,0.01595744681,6,0.001773049645,17,0.005023640662,73,0.02157210402,0,60,0.01773049645,90,0.02659574468,0,129,108,172,68,52,60,0.02009456265,0.01548079786,0.01773049645,0.03812056738,0.03215242632,0.05082742317,61,56,112,0.01802600473,0.01667162846,0.03309692671,17,0,28,68,0,0.3125,银行,801780,银行I,False,1,23,32,,煤炭,,,False,0,,0,0.6078431373,有色金属,801050,有色金属I,False,1,5,102,0.3548387097,钢铁,801040,钢铁I,False,1,20,31,801120,食品饮料I,1,3384,93,0.0274822695,12,0.003546099291,333,0.09840425532,1.100063875,2.187416194,0.599975,1.2134,2.537875,4.97212,7.438175,3384,3466,3384,3359,3384,3384,3384,3384,3384
1516,2308,1738,3380,0,0.4485207101,0.6828402367,0.5142011834,0,2020-06-01,3,,False,0,0,23,0,0,0,0,118,0.0349112426,2,0.0005917159763,11,0.00325443787,138,0.04082840237,0,120,0.03550295858,149,0.04408284024,0,188,158,259,179,150,244,0.05295857988,0.04468275246,0.07218934911,0.05562130178,0.04706583259,0.07662721893,9,8,15,0.002662721893,0.002383080131,0.004437869822,20,0,28,68,0,0.8125,银行,801780,银行I,False,1,6,32,,煤炭,,,False,0,,0,0.8039215686,有色金属,801050,有色金属I,False,1,7,102,0.6451612903,钢铁,801040,钢铁I,False,1,21,31,801120,食品饮料I,1,3380,119,0.03520710059,16,0.004733727811,478,0.1414201183,1.461759856,2.780265089,0.930475,1.7516,3.4285,6.0167,8.499605,3380,3466,3380,3357,3380,3380,3380,3380,3380
1581,2515,1893,3382,0,0.4674748669,0.7436428149,0.5597279716,0,2020-06-02,3,bank,True,0,0,23,0,0,0,0,64,0.01892371378,8,0.002365464222,17,0.005026611473,93,0.02749852158,0,72,0.021289178,110,0.03252513306,0,151,117,232,151,117,230,0.0446481372,0.03483179518,0.06800709639,0.0446481372,0.03483179518,0.06859846245,0,0,2,0,0,0.0005913660556,16,0,28,70,0,0.96875,银行,801780,银行I,True,1,1,32,,煤炭,,,False,0,,0,0.862745098,有色金属,801050,有色金属I,False,1,5,102,0.7419354839,钢铁,801040,钢铁I,False,1,18,31,801780,银行I,1,3382,144,0.042578356,24,0.007096392667,480,0.1419278533,1.454476881,2.8096212,0.8442,1.7006,3.291875,6.15879,9.031165,3382,3466,3382,3359,3382,3382,3382,3382,3382
1591,2439,1900,3383,0,0.4702926397,0.7209577298,0.5616316879,0,2020-06-03,3,bank,True,0,0,23,0,0,0,0,70,0.02069169376,3,0.0008867868756,9,0.002660360627,105,0.03103754064,0,73,0.02157848064,114,0.03369790127,0,121,94,193,121,94,192,0.03576707065,0.02797619048,0.05675436004,0.03576707065,0.02797619048,0.05704995566,0,0,1,0,0,0.0002955956252,15,0,28,70,0,0.9375,银行,801780,银行I,True,1,1,32,,煤炭,,,False,0,,0,0.8252427184,有色金属,801050,有色金属I,False,1,8,103,0.6451612903,钢铁,801040,钢铁I,False,1,20,31,801780,银行I,1,3383,147,0.0434525569,28,0.008276677505,482,0.1424770913,1.470969036,2.869910464,0.846,1.6776,3.3674,6.34262,9.27437,3383,3466,3383,3360,3383,3383,3383,3383,3383
1612,2429,1985,3383,0,0.4765001478,0.7180017736,0.586757316,0,2020-06-04,3,,False,0,0,23,0,0,0,0,57,0.01684895064,5,0.001477978126,10,0.002955956252,82,0.02423884127,0,62,0.01832692876,92,0.02719479752,0,129,103,215,129,103,213,0.03813183565,0.0306547619,0.06296186816,0.03813183565,0.0306547619,0.06355305941,0,0,2,0,0,0.0005911912504,14,0,28,71,0,0.71875,银行,801780,银行I,False,1,16,32,,煤炭,,,False,0,,0,0.7572815534,有色金属,801050,有色金属I,False,1,13,103,0.5161290323,钢铁,801040,钢铁I,False,1,25,31,801210,休闲服务I,1,3383,121,0.03576707065,25,0.00738989063,417,0.1232633757,1.221293552,2.54962755,0.7177,1.4431,2.9205,5.69338,8.75296,3383,3466,3383,3360,3383,3383,3383,3383,3383
1576,2437,1997,3381,0,0.4661342798,0.7207926649,0.5906536528,0,2020-06-05,3,,False,0,0,23,0,0,0,0,28,0.008281573499,20,0.005915409642,30,0.008873114463,39,0.0115350488,0,48,0.01419698314,69,0.02040816327,0,117,98,197,117,98,191,0.03460514641,0.02918403812,0.05649216208,0.03460514641,0.02918403812,0.05826678497,0,0,6,0,0,0.001774622893,16,0,28,71,0,0.90625,银行,801780,银行I,False,1,2,32,,煤炭,,,False,0,,0,0.6990291262,有色金属,801050,有色金属I,False,1,19,103,0.4516129032,钢铁,801040,钢铁I,False,1,26,31,801210,休闲服务I,1,3381,117,0.03460514641,25,0.007394262053,400,0.1183081928,1.183164227,2.44229583,0.6766,1.3741,2.7725,5.5302,8.5242,3381,3466,3381,3358,3381,3381,3381,3381,3381
1568,2387,2010,3386,0,0.4630832841,0.7049616066,0.5936207915,0,2020-06-08,3,bank,True,0,0,23,0,0,0,0,10,0.002953337271,20,0.005906674542,38,0.01122268163,25,0.007383343178,0,30,0.008860011813,63,0.01860602481,0,148,123,253,148,123,247,0.04370939161,0.03657448707,0.0729474306,0.04370939161,0.03657448707,0.07471943296,0,0,6,0,0,0.001772002363,10,0,28,71,0,0.875,银行,801780,银行I,True,1,1,32,,煤炭,,,False,0,,0,0.8058252427,有色金属,801050,有色金属I,False,1,8,103,0.6774193548,钢铁,801040,钢铁I,False,1,19,31,801780,银行I,1,3386,91,0.02687536917,19,0.005611340815,384,0.1134081512,1.274514493,2.411380301,0.719325,1.4216,2.809,5.3695,7.756175,3386,3466,3386,3363,3386,3386,3386,3386,3386
1599,2499,2095,3385,0,0.4723781388,0.7382570162,0.6189069424,0,2020-06-09,3,bank,True,0,0,22,0,0,0,0,39,0.01152141802,8,0.002363367799,20,0.005908419498,52,0.01536189069,0,47,0.01388478582,72,0.02127031019,0,111,90,209,109,89,202,0.03220088626,0.02646446625,0.05967503693,0.03279172821,0.0267618198,0.06174298375,2,1,7,0.0005908419498,0.0002973535534,0.002067946824,11,0,28,71,0,0.96875,银行,801780,银行I,True,1,1,32,,煤炭,,,False,0,,0,0.6990291262,有色金属,801050,有色金属I,False,1,18,103,0.7419354839,钢铁,801040,钢铁I,False,1,15,31,801780,银行I,1,3385,82,0.02422451994,16,0.004726735598,353,0.1042836041,1.157439474,2.252119291,0.6396,1.2998,2.6546,5.12184,7.15604,3385,3466,3385,3363,3385,3385,3385,3385,3385
1543,2268,2014,3383,0,0.4561040497,0.6704108779,0.5953295891,0,2020-06-10,3,,False,0,0,22,0,0,0,0,29,0.00857227313,3,0.0008867868756,16,0.004729530003,44,0.01300620751,0,32,0.009459060006,60,0.01773573751,0,137,119,222,132,115,210,0.03901862252,0.03421600714,0.06207508129,0.04049660065,0.03540612913,0.06562222879,5,4,12,0.001477978126,0.001190121988,0.003547147502,14,0,28,71,0,0.65625,银行,801780,银行I,False,1,15,32,,煤炭,,,False,0,,0,0.5922330097,有色金属,801050,有色金属I,False,1,20,103,0.6774193548,钢铁,801040,钢铁I,False,1,13,31,801210,休闲服务I,1,3383,72,0.02128288501,14,0.004138338753,318,0.09399940881,1.13621112,2.177257109,0.6216,1.3046,2.59795,4.81884,6.96528,3383,3466,3383,3361,3383,3383,3383,3383,3383
1499,1999,1940,3383,0,0.4430978422,0.5908956547,0.5734555129,0,2020-06-11,3,,False,0,0,22,0,0,0,0,43,0.01271061188,1,0.0002955956252,8,0.002364765001,69,0.02039609814,0,44,0.01300620751,77,0.02276086314,0,142,122,249,131,112,219,0.0387230269,0.03332341565,0.06473544192,0.04197457878,0.03629872062,0.07360331067,11,10,30,0.003251551877,0.002975304969,0.008867868756,13,0,28,72,0,0.34375,银行,801780,银行I,False,1,27,32,,煤炭,,,False,0,,0,0.6019417476,有色金属,801050,有色金属I,False,1,12,103,0.3548387097,钢铁,801040,钢铁I,False,1,26,31,801880,汽车I,1,3383,89,0.02630801064,15,0.004433934378,402,0.1188294413,1.344884331,2.429748803,0.7392,1.4902,2.981,5.45126,7.65506,3383,3466,3383,3361,3383,3383,3383,3383,3383
1483,1839,1874,3382,0,0.4384979302,0.5437610881,0.5541099941,0,2020-06-12,3,,False,0,0,22,0,0,0,0,48,0.01419278533,4,0.001182732111,11,0.003252513306,62,0.01833234772,0,52,0.01537551745,73,0.02158486103,0,113,98,184,48,43,35,0.01419278533,0.01279761905,0.01034890597,0.03341218214,0.02916666667,0.05440567711,65,55,149,0.01921939681,0.01636904762,0.04405677114,15,0,28,72,0,0.375,银行,801780,银行I,False,1,24,32,,煤炭,,,False,0,,0,0.4563106796,有色金属,801050,有色金属I,False,1,18,103,0.4516129032,钢铁,801040,钢铁I,False,1,20,31,801210,休闲服务I,1,3382,89,0.02631578947,14,0.004139562389,367,0.1085156712,1.328871656,2.353461118,0.729225,1.4164,2.75655,5.19876,7.33322,3382,3466,3382,3360,3382,3382,3382,3382,3382
1471,1724,1854,3410,0,0.4332842415,0.5055718475,0.5436950147,0,2020-06-15,3,,False,0,15,83,0,15,0,0,58,0.01700879765,6,0.001759530792,11,0.003225806452,91,0.02668621701,0,64,0.01876832845,102,0.02991202346,0,209,175,332,191,160,291,0.05625920471,0.04809137361,0.0853372434,0.06156111929,0.05259993989,0.09736070381,18,15,41,0.00530191458,0.004508566276,0.01202346041,8,0,28,3,0,0.1666666667,银行,801780,银行I,False,1,28,36,,煤炭,,,False,0,,0,0.3113207547,有色金属,801050,有色金属I,False,1,25,106,0.40625,钢铁,801040,钢铁I,False,1,15,32,801150,医药生物I,1,3410,120,0.03519061584,16,0.004692082111,459,0.1346041056,1.439722063,2.623467771,0.770525,1.57085,3.172525,5.86838,8.377585,3410,3420,3395,3327,3410,3410,3395,3410,3410
1638,2314,2106,3412,0,0.4819064431,0.6781946073,0.6172332943,0,2020-06-16,3,,False,0,13,83,0,13,0,0,63,0.01846424385,1,0.0002930832356,2,0.0005861664713,92,0.02696365768,0,64,0.01875732708,94,0.02754982415,0,146,127,273,141,124,258,0.04148278906,0.03724842295,0.07561547479,0.04295380994,0.03814959447,0.08001172333,5,3,15,0.001471020888,0.000901171523,0.004396248535,6,0,28,3,0,0.2777777778,银行,801780,银行I,False,1,28,36,,煤炭,,,False,0,,0,0.5849056604,有色金属,801050,有色金属I,False,1,17,106,0.875,钢铁,801040,钢铁I,False,1,2,32,801150,医药生物I,1,3412,115,0.0337045721,9,0.002637749121,415,0.1216295428,1.324169484,2.485349121,0.707075,1.4247,3.080275,5.57735,8.19984,3412,3420,3399,3329,3412,3412,3399,3412,3412
1694,2347,2217,3411,0,0.4985285462,0.6880680152,0.6499560246,0,2020-06-17,3,,False,0,13,83,0,13,0,0,55,0.01612430372,4,0.001172676634,6,0.001759014952,81,0.02374670185,0,59,0.01729698036,87,0.0255057168,0,195,169,344,189,165,326,0.0556209535,0.04957932692,0.09557314571,0.05738669806,0.05078125,0.1008501906,6,4,18,0.001765744556,0.001201923077,0.005277044855,7,0,28,3,0,0.25,银行,801780,银行I,False,1,28,36,,煤炭,,,False,0,,0,0.5849056604,有色金属,801050,有色金属I,False,1,19,106,0.9375,钢铁,801040,钢铁I,False,1,2,32,801150,医药生物I,1,3411,141,0.04133685136,24,0.007036059807,461,0.1351509821,1.379306045,2.719998622,0.7169,1.6144,3.2631,6.1997,9.38315,3411,3420,3398,3328,3411,3411,3398,3411,3411
1700,2401,2258,3411,0,0.5001471021,0.7038991498,0.6619759601,0,2020-06-18,3,steel,True,0,12,83,0,12,0,0,33,0.009674582234,15,0.004397537379,21,0.006156552331,55,0.01612430372,0,48,0.01407211961,76,0.02228085605,0,129,108,273,125,105,262,0.03677552221,0.03155048077,0.07681031955,0.03795233892,0.03245192308,0.0800351803,4,3,11,0.001176816711,0.0009014423077,0.003224860745,7,0,28,3,0,0.4166666667,银行,801780,银行I,False,1,27,36,,煤炭,,,False,0,,0,0.6226415094,有色金属,801050,有色金属I,False,1,18,106,1,钢铁,801040,钢铁I,True,1,1,32,801040,钢铁I,1,3411,119,0.03488712987,20,0.005863383172,436,0.1278217532,1.415137166,2.586459572,0.7305,1.5056,3.0004,5.892,8.50965,3411,3420,3399,3328,3411,3411,3399,3411,3411
1729,2521,2305,3411,0,0.5085294118,0.7390794488,0.6757549106,0,2020-06-19,3,steel,True,0,11,83,0,11,0,0,51,0.01495162709,3,0.0008795074758,7,0.00205218411,71,0.02081501026,0,54,0.01583113456,78,0.02286719437,0,148,129,275,147,129,272,0.04323529412,0.03876201923,0.07974201114,0.04352941176,0.03876201923,0.08062151862,1,0,3,0.0002941176471,0,0.0008795074758,7,0,28,3,0,0.6388888889,银行,801780,银行I,False,1,21,36,,煤炭,,,False,0,,0,0.6603773585,有色金属,801050,有色金属I,False,1,19,106,0.96875,钢铁,801040,钢铁I,True,1,1,32,801040,钢铁I,1,3411,95,0.02785107007,20,0.005863383172,408,0.1196130167,1.453212327,2.486100616,0.7657,1.5098,2.946,5.5719,7.83955,3411,3420,3400,3328,3411,3411,3400,3411,3411
1753,2366,2304,3409,0,0.515891701,0.6940451745,0.6758580229,0,2020-06-22,3,,False,0,11,82,0,11,0,0,32,0.009386916984,6,0.001760046935,11,0.003226752713,51,0.01496039894,0,38,0.01114696392,62,0.01818715166,0,157,136,335,153,134,330,0.04502648617,0.0402765254,0.0968025814,0.04620364921,0.04087766757,0.09826928718,4,2,5,0.001177163037,0.0006011421701,0.001466705779,9,0,28,3,0,0.5,银行,801780,银行I,False,1,26,36,,煤炭,,,False,0,,0,0.6698113208,有色金属,801050,有色金属I,False,1,15,106,0.90625,钢铁,801040,钢铁I,False,1,2,32,801790,非银金融I,1,3409,114,0.03344089176,15,0.004400117336,467,0.1369903197,1.524980343,2.610791258,0.7811,1.5984,3.1608,5.84364,8.2316,3409,3420,3398,3327,3409,3409,3398,3409,3409
1712,2023,2172,3409,0,0.5036775522,0.5934291581,0.6371369903,0,2020-06-23,3,,False,0,10,82,0,10,0,0,38,0.01114696392,4,0.001173364623,8,0.002346729246,57,0.01672044588,0,42,0.01232032854,65,0.01906717512,0,167,148,276,157,141,254,0.0461900559,0.04238052299,0.07450865356,0.04913209768,0.04448452059,0.08096215899,10,7,22,0.002942041777,0.002103997595,0.006453505427,9,0,28,3,0,0.25,银行,801780,银行I,False,1,28,36,,煤炭,,,False,0,,0,0.4905660377,有色金属,801050,有色金属I,False,1,19,106,0.78125,钢铁,801040,钢铁I,False,1,3,32,801790,非银金融I,1,3409,104,0.0305074802,11,0.003226752713,400,0.1173364623,1.400372505,2.42957709,0.7234,1.4704,2.8965,5.57708,8.22122,3409,3420,3399,3327,3409,3409,3399,3409,3409
