date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,breadth_composite,breadth_change_5d,change_available,above_count_ma20,valid_count_ma20,breadth_ma20,above_count_ma60,valid_count_ma60,breadth_ma60,above_count_ma120,valid_count_ma120,breadth_ma120,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2019-05-23,multi_period_ma_breadth_top,top,0.24045288436666667,False,3434,3353,multi_period_ma_breadth_v1_20120104_20260814,0.24045288436666667,-0.12325665570000005,True,497,3354,0.1481812761,457,3354,0.1362552177,1465,3353,0.4369221593,,,,inactive,False,False,False,False,,2
2019-05-24,multi_period_ma_breadth_top,top,0.2170303877666667,False,3434,3354,multi_period_ma_breadth_v1_20120104_20260814,0.2170303877666667,-0.0448369027666666,True,420,3355,0.1251862891,386,3355,0.115052161,1378,3354,0.4108527132,,,,inactive,False,False,False,False,,2
2019-05-27,multi_period_ma_breadth_top,top,0.33000633036666666,False,3434,3354,multi_period_ma_breadth_v1_20120104_20260814,0.33000633036666666,0.07406895633333332,True,1054,3355,0.3141579732,544,3355,0.1621460507,1723,3354,0.5137149672,,,,inactive,False,False,False,False,,2
2019-05-28,multi_period_ma_breadth_top,top,0.34919081830000004,False,3434,3352,multi_period_ma_breadth_v1_20120104_20260814,0.34919081830000004,0.03776046443333336,True,1255,3353,0.3742916791,546,3353,0.1628392484,1711,3352,0.5104415274,,,,inactive,False,False,False,False,,2
2019-05-29,multi_period_ma_breadth_top,top,0.38526367656666666,False,3434,3353,multi_period_ma_breadth_v1_20120104_20260814,0.38526367656666666,0.07641854616666666,True,1541,3354,0.4594514013,581,3354,0.1732259988,1754,3353,0.5231136296,,,,inactive,False,False,False,False,,2
2019-05-30,multi_period_ma_breadth_top,top,0.3557569405,False,3434,3351,multi_period_ma_breadth_v1_20120104_20260814,0.3557569405,0.11530405613333333,True,1377,3352,0.4107995227,552,3352,0.1646778043,1648,3351,0.4917934945,,,,inactive,False,False,False,False,,2
2019-05-31,multi_period_ma_breadth_top,top,0.36222029803333333,False,3434,3351,multi_period_ma_breadth_v1_20120104_20260814,0.36222029803333333,0.14518991026666664,True,1461,3352,0.4358591885,548,3352,0.1634844869,1633,3351,0.4873172187,,,,inactive,False,False,False,False,,2
2019-06-03,multi_period_ma_breadth_top,top,0.3050012571,False,3434,3347,multi_period_ma_breadth_v1_20120104_20260814,0.3050012571,-0.025005073266666678,True,1115,3348,0.3330346476,500,3348,0.1493428913,1448,3347,0.4326262324,,,,inactive,False,False,False,False,,2
2019-06-04,multi_period_ma_breadth_top,top,0.23828839989999998,False,3434,3347,multi_period_ma_breadth_v1_20120104_20260814,0.23828839989999998,-0.11090241840000006,True,765,3348,0.2284946237,394,3348,0.1176821983,1234,3347,0.3686883777,,,,inactive,False,False,False,False,,2
2019-06-05,multi_period_ma_breadth_top,top,0.25222837856666663,False,3434,3347,multi_period_ma_breadth_v1_20120104_20260814,0.25222837856666663,-0.13303529800000002,True,831,3348,0.2482078853,424,3348,0.1266427718,1278,3347,0.3818344786,,,,inactive,False,False,False,False,,2
2019-06-06,multi_period_ma_breadth_top,top,0.18003003794333336,False,3434,3349,multi_period_ma_breadth_v1_20120104_20260814,0.18003003794333336,-0.17572690255666665,True,488,3350,0.1456716418,310,3350,0.09253731343,1011,3349,0.3018811586,,,,inactive,False,False,False,False,,2
2019-06-10,multi_period_ma_breadth_top,top,0.21152880636666663,False,3434,3345,multi_period_ma_breadth_v1_20120104_20260814,0.21152880636666663,-0.1506914916666667,True,657,3346,0.1963538553,375,3346,0.1120741184,1091,3345,0.3261584454,,,,inactive,False,False,False,False,,2
2019-06-11,multi_period_ma_breadth_top,top,0.3611649499666667,False,3434,3346,multi_period_ma_breadth_v1_20120104_20260814,0.3611649499666667,0.056163692866666726,True,1557,3347,0.4651927099,539,3347,0.1610397371,1530,3346,0.4572624029,,,,inactive,False,False,False,False,,2
2019-06-12,multi_period_ma_breadth_top,top,0.3447338678,False,3434,3345,multi_period_ma_breadth_v1_20120104_20260814,0.3447338678,0.10644546790000001,True,1442,3346,0.4309623431,551,3346,0.1646742379,1467,3345,0.4385650224,,,,inactive,False,False,False,False,,2
2019-06-13,multi_period_ma_breadth_top,top,0.3896658765333334,False,3434,3345,multi_period_ma_breadth_v1_20120104_20260814,0.3896658765333334,0.13743749796666677,True,1782,3346,0.5325762104,570,3346,0.1703526599,1559,3345,0.4660687593,,,,inactive,False,False,False,False,,2
2019-06-14,multi_period_ma_breadth_top,top,0.2785952073333334,False,3434,3346,multi_period_ma_breadth_v1_20120104_20260814,0.2785952073333334,0.09856516939000001,True,1079,3347,0.3223782492,465,3347,0.1389303854,1253,3346,0.3744769874,,,,inactive,False,False,False,False,,2
2019-06-17,multi_period_ma_breadth_top,top,0.2890294399,False,3403,3369,multi_period_ma_breadth_v1_20120104_20260814,0.2890294399,0.07750063353333339,True,1171,3387,0.3457336876,481,3387,0.1420135813,1278,3369,0.3793410508,,,,inactive,False,False,False,False,,2
2019-06-18,multi_period_ma_breadth_top,top,0.28638640833333334,False,3403,3370,multi_period_ma_breadth_v1_20120104_20260814,0.28638640833333334,-0.07477854163333336,True,1152,3388,0.3400236128,473,3388,0.1396103896,1279,3370,0.3795252226,,,,inactive,False,False,False,False,,2
2019-06-19,multi_period_ma_breadth_top,top,0.37374033216666663,False,3403,3370,multi_period_ma_breadth_v1_20120104_20260814,0.37374033216666663,0.02900646436666665,True,1780,3388,0.5253837072,570,3388,0.1682408501,1441,3370,0.4275964392,,,,inactive,False,False,False,False,,2
2019-06-20,multi_period_ma_breadth_top,top,0.4768597376666667,False,3403,3370,multi_period_ma_breadth_v1_20120104_20260814,0.4768597376666667,0.08719386113333333,True,2468,3388,0.7284533648,722,3388,0.2131050767,1648,3370,0.4890207715,,,,inactive,False,False,False,False,,2
2019-06-21,multi_period_ma_breadth_top,top,0.5763476944,False,3402,3369,multi_period_ma_breadth_v1_20120104_20260814,0.5763476944,0.2977524870666666,True,2939,3387,0.8677295542,985,3387,0.2908178329,1922,3369,0.5704956961,,,,inactive,False,False,False,False,,2
2019-06-24,multi_period_ma_breadth_top,top,0.5622364641,False,3402,3372,multi_period_ma_breadth_v1_20120104_20260814,0.5622364641,0.27320702420000004,True,2861,3390,0.8439528024,984,3390,0.2902654867,1863,3372,0.5524911032,,,,inactive,False,False,False,False,,2
2019-06-25,multi_period_ma_breadth_top,top,0.49680606093333335,False,3402,3373,multi_period_ma_breadth_v1_20120104_20260814,0.49680606093333335,0.2104196526,True,2496,3390,0.7362831858,858,3390,0.2530973451,1690,3373,0.5010376519,,,,inactive,False,False,False,False,,2
2019-06-26,multi_period_ma_breadth_top,top,0.49743725219999996,False,3402,3372,multi_period_ma_breadth_v1_20120104_20260814,0.49743725219999996,0.12369692003333332,True,2516,3389,0.7424018885,858,3389,0.2531720271,1675,3372,0.496737841,,,,inactive,False,False,False,False,,2
2019-06-27,multi_period_ma_breadth_top,top,0.5335122951333333,False,3402,3373,multi_period_ma_breadth_v1_20120104_20260814,0.5335122951333333,0.05665255746666659,True,2694,3390,0.7946902655,973,3390,0.287020649,1750,3373,0.5188259709,,,,inactive,False,False,False,False,,2
2019-06-28,multi_period_ma_breadth_top,top,0.43075192209999996,False,3402,3376,multi_period_ma_breadth_v1_20120104_20260814,0.43075192209999996,-0.14559577230000004,True,2058,3393,0.6065428824,805,3393,0.2372531683,1514,3376,0.4484597156,,,,inactive,False,False,False,False,,2
2019-07-01,multi_period_ma_breadth_top,top,0.6015371571666667,False,3402,3376,multi_period_ma_breadth_v1_20120104_20260814,0.6015371571666667,0.039300693066666614,True,2980,3391,0.8787968151,1232,3391,0.3633146564,1899,3376,0.5625,,,,inactive,False,False,False,False,,2
2019-07-02,multi_period_ma_breadth_top,top,0.5990893120666666,False,3402,3377,multi_period_ma_breadth_v1_20120104_20260814,0.5990893120666666,0.10228325113333325,True,2946,3392,0.8685141509,1266,3392,0.3732311321,1876,3377,0.5555226532,,,,inactive,False,False,False,False,,2
2019-07-03,multi_period_ma_breadth_top,top,0.5394857592666668,False,3402,3377,multi_period_ma_breadth_v1_20120104_20260814,0.5394857592666668,0.042048507066666796,True,2586,3391,0.7626069006,1161,3391,0.34237688,1734,3377,0.5134734972,,,,inactive,False,False,False,False,,2
2019-07-04,multi_period_ma_breadth_top,top,0.5218871803666666,False,3402,3375,multi_period_ma_breadth_v1_20120104_20260814,0.5218871803666666,-0.011625114766666722,True,2425,3389,0.7155503098,1180,3389,0.3481853054,1694,3375,0.5019259259,,,,inactive,False,False,False,False,,2
2019-07-05,multi_period_ma_breadth_top,top,0.5326953564333333,False,3402,3377,multi_period_ma_breadth_v1_20120104_20260814,0.5326953564333333,0.10194343433333336,True,2413,3391,0.7115895016,1284,3391,0.378649366,1715,3377,0.5078472017,,,,inactive,False,False,False,False,,2
2019-07-08,multi_period_ma_breadth_top,top,0.2836141764333333,False,3402,3376,multi_period_ma_breadth_v1_20120104_20260814,0.2836141764333333,-0.31792298073333336,True,934,3389,0.2755975214,775,3389,0.2286810269,1170,3376,0.346563981,,,,inactive,False,False,False,False,,2
2019-07-09,multi_period_ma_breadth_top,top,0.2976849702666666,False,3402,3376,multi_period_ma_breadth_v1_20120104_20260814,0.2976849702666666,-0.3014043418,True,981,3389,0.2894659192,856,3389,0.2525818826,1185,3376,0.351007109,,,,inactive,False,False,False,False,,2
2019-07-10,multi_period_ma_breadth_top,top,0.2808584825,False,3402,3377,multi_period_ma_breadth_v1_20120104_20260814,0.2808584825,-0.25862727676666675,True,895,3390,0.2640117994,832,3390,0.2454277286,1125,3377,0.3331359195,,,,inactive,False,False,False,False,,2
2019-07-11,multi_period_ma_breadth_top,top,0.28443689369999997,False,3402,3376,multi_period_ma_breadth_v1_20120104_20260814,0.28443689369999997,-0.23745028666666662,True,889,3388,0.2623966942,868,3388,0.2561983471,1130,3376,0.3347156398,,,,inactive,False,False,False,False,,2
2019-07-12,multi_period_ma_breadth_top,top,0.3044401480666667,False,3402,3378,multi_period_ma_breadth_v1_20120104_20260814,0.3044401480666667,-0.22825520836666663,True,961,3390,0.283480826,961,3390,0.283480826,1170,3378,0.3463587922,,,,inactive,False,False,False,False,,2
2019-07-15,multi_period_ma_breadth_top,top,0.34881928840000004,False,3402,3379,multi_period_ma_breadth_v1_20120104_20260814,0.34881928840000004,0.06520511196666673,True,1146,3391,0.3379534061,1120,3391,0.3302860513,1278,3379,0.3782184078,,,,inactive,False,False,False,False,,2
2019-07-16,multi_period_ma_breadth_top,top,0.3618249303,False,3402,3381,multi_period_ma_breadth_v1_20120104_20260814,0.3618249303,0.06413996003333339,True,1180,3391,0.3479799469,1197,3391,0.3529932173,1300,3381,0.3845016267,,,,inactive,False,False,False,False,,2
2019-07-17,multi_period_ma_breadth_top,top,0.3662571832333333,False,3402,3384,multi_period_ma_breadth_v1_20120104_20260814,0.3662571832333333,0.08539870073333328,True,1177,3392,0.3469929245,1264,3392,0.3726415094,1283,3384,0.3791371158,,,,inactive,False,False,False,False,,2
2019-07-18,multi_period_ma_breadth_top,top,0.27222738009999997,False,3402,3385,multi_period_ma_breadth_v1_20120104_20260814,0.27222738009999997,-0.0122095136,True,720,3392,0.2122641509,991,3392,0.2921580189,1057,3385,0.3122599705,,,,inactive,False,False,False,False,,2
2019-07-19,multi_period_ma_breadth_top,top,0.30452910586666665,False,3402,3385,multi_period_ma_breadth_v1_20120104_20260814,0.30452910586666665,8.895779999995579e-05,True,873,3391,0.2574461811,1109,3391,0.3270421705,1114,3385,0.329098966,,,,inactive,False,False,False,False,,2
2019-07-22,multi_period_ma_breadth_top,top,0.20269049423333332,False,3402,3388,multi_period_ma_breadth_v1_20120104_20260814,0.20269049423333332,-0.14612879416666671,True,489,3393,0.1441202476,769,3393,0.2266430887,804,3388,0.2373081464,,,,inactive,False,False,False,False,,2
2019-07-23,multi_period_ma_breadth_top,top,0.2512888858666667,False,3402,3388,multi_period_ma_breadth_v1_20120104_20260814,0.2512888858666667,-0.11053604443333331,True,658,3392,0.1939858491,953,3392,0.2809551887,945,3388,0.2789256198,,,,inactive,False,False,False,False,,2
2019-07-24,multi_period_ma_breadth_top,top,0.3083735298333333,False,3402,3385,multi_period_ma_breadth_v1_20120104_20260814,0.3083735298333333,-0.05788365339999996,True,914,3389,0.2696960755,1176,3389,0.3470050162,1044,3385,0.3084194978,,,,inactive,False,False,False,False,,2
2019-07-25,multi_period_ma_breadth_top,top,0.328413459,False,3402,3388,multi_period_ma_breadth_v1_20120104_20260814,0.328413459,0.05618607890000005,True,1021,3391,0.3010911236,1246,3391,0.3674432321,1073,3388,0.3167060213,,,,inactive,False,False,False,False,,2
2019-07-26,multi_period_ma_breadth_top,top,0.34047267313333335,False,3402,3389,multi_period_ma_breadth_v1_20120104_20260814,0.34047267313333335,0.0359435672666667,True,1090,3391,0.3214391035,1308,3391,0.3857269242,1065,3389,0.3142519917,,,,inactive,False,False,False,False,,2
2019-07-29,multi_period_ma_breadth_top,top,0.3404390599,False,3402,3391,multi_period_ma_breadth_v1_20120104_20260814,0.3404390599,0.13774856566666668,True,1115,3392,0.3287146226,1305,3392,0.3847287736,1044,3391,0.3078737835,,,,inactive,False,False,False,False,,2
2019-07-30,multi_period_ma_breadth_top,top,0.3836774828,False,3402,3390,multi_period_ma_breadth_v1_20120104_20260814,0.3836774828,0.13238859693333332,True,1417,3390,0.4179941003,1401,3390,0.4132743363,1084,3390,0.3197640118,,,,inactive,False,False,False,False,,2
2019-07-31,multi_period_ma_breadth_top,top,0.3414873759666666,False,3402,3393,multi_period_ma_breadth_v1_20120104_20260814,0.3414873759666666,0.03311384613333329,True,1240,3393,0.3654582965,1256,3393,0.3701738874,980,3393,0.288829944,,,,inactive,False,False,False,False,,2
2019-08-01,multi_period_ma_breadth_top,top,0.3207584242333333,False,3402,3393,multi_period_ma_breadth_v1_20120104_20260814,0.3207584242333333,-0.007655034766666735,True,1147,3393,0.3380489243,1191,3393,0.3510167993,927,3393,0.2732095491,,,,inactive,False,False,False,False,,2
2019-08-02,multi_period_ma_breadth_top,top,0.2504419564,False,3402,3394,multi_period_ma_breadth_v1_20120104_20260814,0.2504419564,-0.09003071673333335,True,828,3394,0.2439599293,923,3394,0.2719505009,799,3394,0.235415439,,,,inactive,False,False,False,False,,2
2019-08-05,multi_period_ma_breadth_top,top,0.21223728146666665,False,3402,3394,multi_period_ma_breadth_v1_20120104_20260814,0.21223728146666665,-0.12820177843333336,True,662,3394,0.1950500884,797,3394,0.2348261638,702,3394,0.2068355922,,,,inactive,False,False,False,False,,2
2019-08-06,multi_period_ma_breadth_top,top,0.15729013253333332,False,3402,3395,multi_period_ma_breadth_v1_20120104_20260814,0.15729013253333332,-0.2263873502666667,True,433,3395,0.1275405007,605,3395,0.1782032401,564,3395,0.1661266568,,,,inactive,False,False,False,False,,2
2019-08-07,multi_period_ma_breadth_top,top,0.15036338633333332,False,3402,3394,multi_period_ma_breadth_v1_20120104_20260814,0.15036338633333332,-0.1911239896333333,True,419,3394,0.1234531526,580,3394,0.1708898055,532,3394,0.1567472009,,,,inactive,False,False,False,False,,2
2019-08-08,multi_period_ma_breadth_top,top,0.16401492833333334,False,3402,3394,multi_period_ma_breadth_v1_20120104_20260814,0.16401492833333334,-0.15674349589999995,True,500,3394,0.1473187979,617,3394,0.1817913966,553,3394,0.1629345905,,,,inactive,False,False,False,False,,2
2019-08-09,multi_period_ma_breadth_top,top,0.1456921112,False,3402,3393,multi_period_ma_breadth_v1_20120104_20260814,0.1456921112,-0.1047498452,True,433,3393,0.1276156793,547,3393,0.1612142647,503,3393,0.1482463896,,,,inactive,False,False,False,False,,2
2019-08-12,multi_period_ma_breadth_top,top,0.18081761006666666,False,3402,3392,multi_period_ma_breadth_v1_20120104_20260814,0.18081761006666666,-0.03141967139999999,True,595,3392,0.1754127358,664,3392,0.195754717,581,3392,0.1712853774,,,,inactive,False,False,False,False,,2
2019-08-13,multi_period_ma_breadth_top,top,0.1724680433,False,3402,3390,multi_period_ma_breadth_v1_20120104_20260814,0.1724680433,0.015177910766666691,True,567,3390,0.1672566372,630,3390,0.185840708,557,3390,0.1643067847,,,,inactive,False,False,False,False,,2
2019-08-14,multi_period_ma_breadth_top,top,0.1941575686,False,3402,3389,multi_period_ma_breadth_v1_20120104_20260814,0.1941575686,0.043794182266666676,True,694,3389,0.2047801711,687,3389,0.2027146651,593,3389,0.1749778696,,,,inactive,False,False,False,False,,2
2019-08-15,multi_period_ma_breadth_top,top,0.20564238669999998,False,3402,3391,multi_period_ma_breadth_v1_20120104_20260814,0.20564238669999998,0.04162745836666665,True,762,3391,0.2247124742,722,3391,0.2129165438,608,3391,0.1792981421,,,,inactive,False,False,False,False,,2
2019-08-16,multi_period_ma_breadth_top,top,0.22684365780000001,False,3402,3390,multi_period_ma_breadth_v1_20120104_20260814,0.22684365780000001,0.08115154660000001,True,907,3390,0.2675516224,761,3390,0.2244837758,639,3390,0.1884955752,,,,inactive,False,False,False,False,,2
2019-08-19,multi_period_ma_breadth_top,top,0.36048799683333327,False,3402,3388,multi_period_ma_breadth_v1_20120104_20260814,0.36048799683333327,0.1796703867666666,True,1770,3388,0.5224321133,1069,3388,0.3155253837,825,3388,0.2435064935,,,,inactive,False,False,False,False,,2
2019-08-20,multi_period_ma_breadth_top,top,0.38351042896666665,False,3402,3388,multi_period_ma_breadth_v1_20120104_20260814,0.38351042896666665,0.21104238566666664,True,1907,3388,0.5628689492,1142,3388,0.3370720189,849,3388,0.2505903188,,,,inactive,False,False,False,False,,2
2019-08-21,multi_period_ma_breadth_top,top,0.39561196379999997,False,3402,3388,multi_period_ma_breadth_v1_20120104_20260814,0.39561196379999997,0.20145439519999997,True,2007,3388,0.5923848878,1159,3388,0.3420897285,855,3388,0.2523612751,,,,inactive,False,False,False,False,,2
2019-08-22,multi_period_ma_breadth_top,top,0.4268004722666667,False,3402,3388,multi_period_ma_breadth_v1_20120104_20260814,0.4268004722666667,0.2211580855666667,True,2226,3388,0.6570247934,1241,3388,0.3662927981,871,3388,0.2570838253,,,,inactive,False,False,False,False,,2
2019-08-23,multi_period_ma_breadth_top,top,0.41873278236666667,False,3402,3388,multi_period_ma_breadth_v1_20120104_20260814,0.41873278236666667,0.19188912456666665,True,2167,3388,0.6396103896,1223,3388,0.3609799292,866,3388,0.2556080283,,,,inactive,False,False,False,False,,2
2019-08-26,multi_period_ma_breadth_top,top,0.37122330476666665,False,3402,3387,multi_period_ma_breadth_v1_20120104_20260814,0.37122330476666665,0.010735307933333382,True,1813,3387,0.5352819604,1128,3387,0.3330380868,831,3387,0.2453498671,,,,inactive,False,False,False,False,,2
2019-08-27,multi_period_ma_breadth_top,top,0.4910933963333333,False,3402,3387,multi_period_ma_breadth_v1_20120104_20260814,0.4910933963333333,0.10758296736666667,True,2670,3387,0.7883082374,1373,3387,0.4053734869,947,3387,0.2795984647,,,,inactive,False,False,False,False,,2
2019-08-28,multi_period_ma_breadth_top,top,0.4947855175,False,3402,3388,multi_period_ma_breadth_v1_20120104_20260814,0.4947855175,0.09917355370000003,True,2719,3388,0.8025383707,1384,3388,0.4085005903,926,3388,0.2733175915,,,,inactive,False,False,False,False,,2
2019-08-29,multi_period_ma_breadth_top,top,0.48873142406666664,False,3402,3387,multi_period_ma_breadth_v1_20120104_20260814,0.48873142406666664,0.06193095179999997,True,2690,3387,0.794213168,1361,3387,0.4018305285,915,3387,0.2701505757,,,,inactive,False,False,False,False,,2
2019-08-30,multi_period_ma_breadth_top,top,0.39942952689999994,False,3402,3389,multi_period_ma_breadth_v1_20120104_20260814,0.39942952689999994,-0.019303255466666724,True,2076,3389,0.6125700797,1133,3389,0.3343169076,852,3389,0.2514015934,,,,inactive,False,False,False,False,,2
2019-09-02,multi_period_ma_breadth_top,top,0.5286135693333333,False,3402,3390,multi_period_ma_breadth_v1_20120104_20260814,0.5286135693333333,0.1573902645666666,True,2846,3390,0.8395280236,1506,3390,0.4442477876,1024,3390,0.3020648968,,,,inactive,False,False,False,False,,2
2019-09-03,multi_period_ma_breadth_top,top,0.5542772861333334,False,3402,3390,multi_period_ma_breadth_v1_20120104_20260814,0.5542772861333334,0.06318388980000006,True,2907,3390,0.8575221239,1640,3390,0.4837758112,1090,3390,0.3215339233,,,,inactive,False,False,False,False,,2
2019-09-04,multi_period_ma_breadth_top,top,0.5883741516666666,False,3402,3389,multi_period_ma_breadth_v1_20120104_20260814,0.5883741516666666,0.09358863416666663,True,3018,3389,0.8905281794,1805,3389,0.5326054883,1159,3389,0.3419887873,,,,inactive,False,False,False,False,,2
2019-09-05,multi_period_ma_breadth_top,top,0.6365781711,False,3402,3390,multi_period_ma_breadth_v1_20120104_20260814,0.6365781711,0.1478467470333334,True,3172,3390,0.9356932153,2061,3390,0.6079646018,1241,3390,0.3660766962,,,,inactive,False,False,False,False,,2
2019-09-06,multi_period_ma_breadth_top,top,0.6478803973999999,False,3402,3389,multi_period_ma_breadth_v1_20120104_20260814,0.6478803973999999,0.24845087049999998,True,3120,3389,0.9206255533,2147,3389,0.6335202125,1320,3389,0.3894954264,,,,inactive,False,False,False,False,,2
2019-09-09,multi_period_ma_breadth_top,top,0.7220419002999999,False,3402,3389,multi_period_ma_breadth_v1_20120104_20260814,0.7220419002999999,0.19342833096666667,True,3231,3389,0.9533785778,2553,3389,0.7533195633,1557,3389,0.4594275598,,,,inactive,False,False,False,False,,2
2019-09-10,multi_period_ma_breadth_top,top,0.7383343177666667,False,3402,3386,multi_period_ma_breadth_v1_20120104_20260814,0.7383343177666667,0.1840570316333333,True,3222,3386,0.9515652688,2646,3386,0.7814530419,1632,3386,0.4819846426,,,,inactive,False,False,False,False,,2
2019-09-11,multi_period_ma_breadth_top,top,0.7185316405666667,False,3402,3387,multi_period_ma_breadth_v1_20120104_20260814,0.7185316405666667,0.13015748890000012,True,3139,3387,0.9267788603,2583,3387,0.7626217892,1579,3387,0.4661942722,,,,inactive,False,False,False,False,,2
2019-09-12,multi_period_ma_breadth_top,top,0.7453990748666666,False,3402,3387,multi_period_ma_breadth_v1_20120104_20260814,0.7453990748666666,0.10882090376666653,True,3129,3387,0.923826395,2766,3387,0.8166519043,1679,3387,0.4957189253,,,,inactive,False,False,False,False,,2
2019-09-16,multi_period_ma_breadth_top,top,0.7544533018333333,False,3402,3387,multi_period_ma_breadth_v1_20120104_20260814,0.7544533018333333,0.10657290443333334,True,3115,3387,0.9196929436,2835,3387,0.837023915,1716,3387,0.5066430469,,,,inactive,False,False,False,False,,2
2019-09-17,multi_period_ma_breadth_top,top,0.5785384086,False,3402,3389,multi_period_ma_breadth_v1_20120104_20260814,0.5785384086,-0.14350349169999987,True,2306,3389,0.680436707,2158,3389,0.6367660077,1418,3389,0.4184125111,,,,inactive,False,False,False,False,,2
2019-09-18,multi_period_ma_breadth_top,top,0.5818575363999999,False,3402,3388,multi_period_ma_breadth_v1_20120104_20260814,0.5818575363999999,-0.15647678136666676,True,2268,3388,0.6694214876,2216,3388,0.6540731995,1430,3388,0.4220779221,,,,inactive,False,False,False,False,,2
2019-09-19,multi_period_ma_breadth_top,top,0.6407680945333334,False,3402,3385,multi_period_ma_breadth_v1_20120104_20260814,0.6407680945333334,-0.07776354603333335,True,2504,3385,0.7397341211,2440,3385,0.7208271787,1563,3385,0.4617429838,,,,inactive,False,False,False,False,,2
2019-09-20,multi_period_ma_breadth_top,top,0.6414797323666667,False,3402,3388,multi_period_ma_breadth_v1_20120104_20260814,0.6414797323666667,-0.1039193424999999,True,2460,3388,0.7260920897,2482,3388,0.7325855962,1578,3388,0.4657615112,,,,inactive,False,False,False,False,,2
2019-09-23,multi_period_ma_breadth_top,top,0.5388856074333334,False,3402,3386,multi_period_ma_breadth_v1_20120104_20260814,0.5388856074333334,-0.2155676943999999,True,1821,3386,0.5378027171,2186,3386,0.6455995275,1467,3386,0.4332545777,,,,inactive,False,False,False,False,,2
2019-09-24,multi_period_ma_breadth_top,top,0.5479074347666667,False,3402,3385,multi_period_ma_breadth_v1_20120104_20260814,0.5479074347666667,-0.030630973833333353,True,1823,3385,0.5385524372,2230,3385,0.658788774,1511,3385,0.4463810931,,,,inactive,False,False,False,False,,2
2019-09-25,multi_period_ma_breadth_top,top,0.4139356362333333,False,3402,3387,multi_period_ma_breadth_v1_20120104_20260814,0.4139356362333333,-0.16792190016666664,True,1123,3387,0.3315618541,1785,3387,0.5270150576,1298,3387,0.383229997,,,,inactive,False,False,False,False,,2
2019-09-26,multi_period_ma_breadth_top,top,0.2787628053666667,False,3402,3384,multi_period_ma_breadth_v1_20120104_20260814,0.2787628053666667,-0.3620052891666667,True,579,3384,0.1710992908,1228,3384,0.3628841608,1023,3384,0.3023049645,,,,inactive,False,False,False,False,,2
2019-09-27,multi_period_ma_breadth_top,top,0.31413096996666673,False,3402,3385,multi_period_ma_breadth_v1_20120104_20260814,0.31413096996666673,-0.32734876239999994,True,668,3385,0.1973412112,1403,3385,0.4144756278,1119,3385,0.3305760709,,,,inactive,False,False,False,False,,2
2019-09-30,multi_period_ma_breadth_top,top,0.2682998819333333,False,3402,3388,multi_period_ma_breadth_v1_20120104_20260814,0.2682998819333333,-0.27058572550000004,True,499,3388,0.1472845336,1207,3388,0.356257379,1021,3388,0.3013577332,,,,inactive,False,False,False,False,,2
2019-10-08,multi_period_ma_breadth_top,top,0.27441127206666666,False,3402,3383,multi_period_ma_breadth_v1_20120104_20260814,0.27441127206666666,-0.27349616270000005,True,527,3383,0.1557788945,1219,3383,0.3603310671,1039,3383,0.3071238546,,,,inactive,False,False,False,False,,2
2019-10-09,multi_period_ma_breadth_top,top,0.3141139365333333,False,3402,3382,multi_period_ma_breadth_v1_20120104_20260814,0.3141139365333333,-0.09982169969999999,True,630,3382,0.1862803075,1403,3382,0.414843288,1154,3382,0.3412182141,,,,inactive,False,False,False,False,,2
2019-10-10,multi_period_ma_breadth_top,top,0.37304167899999996,False,3402,3383,multi_period_ma_breadth_v1_20120104_20260814,0.37304167899999996,0.09427887363333326,True,849,3383,0.2509606858,1634,3383,0.4830032516,1303,3383,0.3851610996,,,,inactive,False,False,False,False,,2
2019-10-11,multi_period_ma_breadth_top,top,0.4063023141333333,False,3402,3385,multi_period_ma_breadth_v1_20120104_20260814,0.4063023141333333,0.09217134416666656,True,1031,3385,0.3045790251,1744,3385,0.5152141802,1351,3385,0.3991137371,,,,inactive,False,False,False,False,,2
2019-10-14,multi_period_ma_breadth_top,top,0.5198424421333333,False,3402,3385,multi_period_ma_breadth_v1_20120104_20260814,0.5198424421333333,0.2515425602,True,1533,3385,0.4528803545,2158,3385,0.6375184638,1588,3385,0.4691285081,,,,inactive,False,False,False,False,,2
2019-10-15,multi_period_ma_breadth_top,top,0.46489414079999997,False,3402,3385,multi_period_ma_breadth_v1_20120104_20260814,0.46489414079999997,0.1904828687333333,True,1313,3385,0.38788774,1912,3385,0.564844904,1496,3385,0.4419497784,,,,inactive,False,False,False,False,,2
2019-10-16,multi_period_ma_breadth_top,top,0.431708518,False,3402,3385,multi_period_ma_breadth_v1_20120104_20260814,0.431708518,0.11759458146666668,True,1188,3385,0.3509601182,1770,3385,0.5228951256,1426,3385,0.4212703102,,,,inactive,False,False,False,False,,2
2019-10-17,multi_period_ma_breadth_top,top,0.4229708431666667,False,3402,3384,multi_period_ma_breadth_v1_20120104_20260814,0.4229708431666667,0.04992916416666676,True,1160,3384,0.3427895981,1722,3384,0.5088652482,1412,3384,0.4172576832,,,,inactive,False,False,False,False,,2
