record_id,signal_id,direction,version,event_kind,index_id,index_name,match_status,primary_match,episode_id,event_date,region_id,anchor_date,region_start,region_end,region_form,lobe_count,matched_lobe_id,match_level,strict_matched,loose_matched,timing,lead_lag_days,absolute_distance_days,window_days,primary_episode_id_for_region,coverage_start_date,coverage_end_date,prediction_window_complete,confirmation_window_complete,label_version,diagnostic_region_id,diagnostic_timing,diagnostic_region_form,diagnostic_assignment
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000025,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000025,2015-07-29,csi500_medium_top_20150724,2015-07-24,2015-07-23,2015-07-24,single_lobe,1,,confirmation_window,False,False,confirmation,3,3,5,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000025,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20150724,confirmation,single_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20150818,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20150818,2015-08-18,2015-08-14,2015-08-18,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20150828,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20150828,2015-08-28,2015-08-28,2015-08-31,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20150909,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20150909,2015-09-09,2015-09-09,2015-09-11,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000026,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000026,2015-11-12,csi500_medium_top_20151126,2015-11-26,2015-11-17,2015-11-27,multi_lobe,3,,prediction_window,False,False,prediction,-10,10,10,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000026,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20151126,prediction,multi_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20151223,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20151223,2015-12-23,2015-12-18,2015-12-31,multi_lobe,2,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20160223,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20160223,2016-02-23,2016-02-18,2016-02-25,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20160413,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20160413,2016-04-13,2016-04-05,2016-04-20,multi_lobe,2,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20161128,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20161128,2016-11-28,2016-11-11,2016-12-08,multi_lobe,2,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20170411,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20170411,2017-04-11,2017-03-13,2017-04-17,multi_lobe,3,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20170912,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20170912,2017-09-12,2017-09-06,2017-10-17,multi_lobe,2,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000027,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000027,2018-03-30,csi500_medium_top_20180313,2018-03-13,2018-03-09,2018-03-21,single_lobe,1,,confirmation_window,False,False,confirmation,13,13,20,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000027,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20180313,confirmation,single_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::duplicate_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000028,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,duplicate_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000028,2018-04-03,csi500_medium_top_20180313,2018-03-13,2018-03-09,2018-03-21,single_lobe,1,,confirmation_window,False,False,confirmation,15,15,20,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000027,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20180313,confirmation,single_lobe,duplicate_candidate
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000029,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000029,2018-11-23,csi500_medium_top_20181116,2018-11-16,2018-11-14,2018-11-20,single_lobe,1,,confirmation_window,False,False,confirmation,5,5,5,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000029,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20181116,confirmation,single_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000030,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000030,2019-04-12,csi500_medium_top_20190408,2019-04-08,2019-04-02,2019-04-22,multi_lobe,3,,envelope,False,True,confirmation,4,4,5,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000030,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20190408,confirmation,multi_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::duplicate_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000031,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,duplicate_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000031,2019-04-24,csi500_medium_top_20190408,2019-04-08,2019-04-02,2019-04-22,multi_lobe,3,,confirmation_window,False,False,confirmation,12,12,20,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000030,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20190408,confirmation,multi_lobe,duplicate_candidate
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000032,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000032,2020-02-11,csi500_medium_top_20200122,2020-01-22,2020-01-07,2020-01-23,single_lobe,1,,confirmation_window,False,False,confirmation,8,8,10,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000032,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20200122,confirmation,single_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000033,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000033,2020-02-14,csi500_medium_top_20200225,2020-02-25,2020-02-21,2020-03-06,multi_lobe,3,,prediction_window,False,False,prediction,-7,7,10,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000033,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20200225,prediction,multi_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::duplicate_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000034,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,duplicate_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000034,2020-03-12,csi500_medium_top_20200225,2020-02-25,2020-02-21,2020-03-06,multi_lobe,3,,confirmation_window,False,False,confirmation,12,12,20,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000033,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20200225,confirmation,multi_lobe,duplicate_candidate
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::duplicate_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000035,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,duplicate_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000035,2020-03-17,csi500_medium_top_20200225,2020-02-25,2020-02-21,2020-03-06,multi_lobe,3,,confirmation_window,False,False,confirmation,15,15,20,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000033,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20200225,confirmation,multi_lobe,duplicate_candidate
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000036,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000036,2020-07-21,csi500_medium_top_20200713,2020-07-13,2020-07-10,2020-07-15,single_lobe,1,,confirmation_window,False,False,confirmation,6,6,10,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000036,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20200713,confirmation,single_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::duplicate_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000037,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,duplicate_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000037,2020-08-10,csi500_medium_top_20200713,2020-07-13,2020-07-10,2020-07-15,single_lobe,1,,confirmation_window,False,False,confirmation,20,20,20,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000036,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20200713,confirmation,single_lobe,duplicate_candidate
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20210222,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20210222,2021-02-22,2021-02-18,2021-02-23,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000038,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000038,2021-08-06,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,csi500_medium_top_20210914,prediction,multi_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000039,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000039,2021-09-27,csi500_medium_top_20210914,2021-09-14,2021-09-08,2021-09-23,multi_lobe,2,,confirmation_window,False,False,confirmation,7,7,10,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000039,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20210914,confirmation,multi_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20220705,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20220705,2022-07-05,2022-06-27,2022-07-08,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20230410,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20230410,2023-04-10,2023-04-03,2023-04-21,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000040,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000040,2024-02-22,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,csi500_medium_top_20240510,prediction,single_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000041,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000041,2024-03-06,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,csi500_medium_top_20240510,prediction,single_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000042,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000042,2024-03-26,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,csi500_medium_top_20240510,prediction,single_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20240510,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20240510,2024-05-10,2024-04-29,2024-05-22,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20241008,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20241008,2024-10-08,2024-10-08,2024-10-08,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000043,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000043,2024-11-19,csi500_medium_top_20241112,2024-11-12,2024-11-08,2024-11-13,single_lobe,1,,confirmation_window,False,False,confirmation,5,5,5,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000043,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20241112,confirmation,single_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000044,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000044,2024-12-17,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,csi500_medium_top_20241112,confirmation,single_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000045,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000045,2025-03-03,csi500_medium_top_20250318,2025-03-18,2025-02-21,2025-03-21,multi_lobe,2,,envelope,False,True,prediction,-11,11,20,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000045,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20250318,prediction,multi_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000046,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000046,2025-09-01,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,csi500_medium_top_20250318,confirmation,multi_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000047,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000047,2025-09-04,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,csi500_medium_top_20250318,confirmation,multi_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000048,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000048,2026-01-19,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,csi500_medium_top_20260302,prediction,single_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000049,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000049,2026-01-22,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,csi500_medium_top_20260302,prediction,single_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000050,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000050,2026-01-30,csi500_medium_top_20260302,2026-03-02,2026-02-25,2026-03-03,single_lobe,1,,prediction_window,False,False,prediction,-15,15,20,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000050,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20260302,prediction,single_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::missed_region::csi500_medium_top_20260514,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,missed_region,False,,,csi500_medium_top_20260514,2026-05-14,2026-05-11,2026-05-21,multi_lobe,2,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::csi500::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000051,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,csi500,中证500,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000051,2026-06-29,csi500_medium_top_20260701,2026-07-01,2026-06-30,2026-07-01,single_lobe,1,,prediction_window,False,False,prediction,-2,2,5,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000051,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,csi500_medium_top_20260701,prediction,single_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::microcap::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000001,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,microcap,微盘股,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000001,2012-12-21,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,microcap_medium_top_20130531,prediction,single_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::microcap::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000002,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,microcap,微盘股,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000002,2013-01-23,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,microcap_medium_top_20130531,prediction,single_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::microcap::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000003,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,microcap,微盘股,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000003,2013-01-28,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,microcap_medium_top_20130531,prediction,single_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::microcap::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000004,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,microcap,微盘股,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000004,2013-01-31,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,microcap_medium_top_20130531,prediction,single_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::microcap::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000005,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,microcap,微盘股,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000005,2013-02-05,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,microcap_medium_top_20130531,prediction,single_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::microcap::duplicate_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000006,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,microcap,微盘股,duplicate_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000006,2013-05-29,microcap_medium_top_20130531,2013-05-31,2013-05-27,2013-06-04,single_lobe,1,microcap_medium_top_20130531_lobe_01,core_lobe,False,False,prediction,-2,2,5,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000007,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,microcap_medium_top_20130531,prediction,single_lobe,duplicate_candidate
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::microcap::matched::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000007,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,microcap,微盘股,matched,True,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000007,2013-06-03,microcap_medium_top_20130531,2013-05-31,2013-05-27,2013-06-04,single_lobe,1,microcap_medium_top_20130531_lobe_01,core_lobe,True,True,confirmation,1,1,5,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000007,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,microcap_medium_top_20130531,confirmation,single_lobe,primary_match
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::microcap::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000008,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,microcap,微盘股,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000008,2013-07-18,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,microcap_medium_top_20130531,confirmation,single_lobe,nearest_region_for_slice_only
all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::onset::microcap::false_alarm::all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000009,all_a_turnover_heat_top,top,turnover_heat_v1_20120705_20260814,onset,microcap,微盘股,false_alarm,False,all_a_turnover_heat_top::top::turnover_heat_v1_20120705_20260814::000009,2013-08-13,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,microcap_medium_top_20131022,prediction,multi_lobe,nearest_region_for_slice_only
