date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,new_high_low_net_composite,new_high_low_net_change_5d,change_available,new_high_count_60,new_low_count_60,new_high_low_net_count_60,new_high_ratio_60,new_low_ratio_60,new_high_low_net_ratio_60,valid_count_high_low_60,new_high_count_120,new_low_count_120,new_high_low_net_count_120,new_high_ratio_120,new_low_ratio_120,new_high_low_net_ratio_120,valid_count_high_low_120,new_high_count_250,new_low_count_250,new_high_low_net_count_250,new_high_ratio_250,new_low_ratio_250,new_high_low_net_ratio_250,valid_count_high_low_250,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2012-02-03,new_high_low_breadth_top,top,0.0061970874766666675,False,2057,1831,new_high_low_breadth_v1_20120104_20260814,0.0061970874766666675,0.007652765049333334,True,21,1,20,0.01052631579,0.0005012531328,0.01002506266,1995,17,1,16,0.008521303258,0.0005012531328,0.008020050125,1995,1,0,1,0.000546149645,0.0,0.000546149645,1831,,,,inactive,False,False,False,False,,2
2012-02-06,new_high_low_breadth_top,top,0.004850852413000001,False,2057,1833,new_high_low_breadth_v1_20120104_20260814,0.004850852413000001,0.0039169129941333345,True,17,0,17,0.008504252126,0.0,0.008504252126,1999,11,0,11,0.005502751376,0.0,0.005502751376,1999,1,0,1,0.000545553737,0.0,0.000545553737,1833,,,,inactive,False,False,False,False,,2
2012-02-07,new_high_low_breadth_top,top,0.0018370073480000002,False,2057,1829,new_high_low_breadth_v1_20120104_20260814,0.0018370073480000002,0.012207024160333334,True,7,0,7,0.003507014028,0.0,0.003507014028,1996,4,0,4,0.002004008016,0.0,0.002004008016,1996,0,0,0,0.0,0.0,0.0,1829,,,,inactive,False,False,False,False,,2
2012-02-08,new_high_low_breadth_top,top,0.0057068123888,False,2057,1832,new_high_low_breadth_v1_20120104_20260814,0.0057068123888,0.007246802857133333,True,22,0,22,0.01104972376,0.0,0.01104972376,1991,11,0,11,0.005524861878,0.0,0.005524861878,1991,1,0,1,0.0005458515284,0.0,0.0005458515284,1832,,,,inactive,False,False,False,False,,2
2012-02-09,new_high_low_breadth_top,top,0.006866162169666667,False,2057,1837,new_high_low_breadth_v1_20120104_20260814,0.006866162169666667,0.006925920193266667,True,27,0,27,0.01350675338,0.0,0.01350675338,1999,12,0,12,0.006003001501,0.0,0.006003001501,1999,2,0,2,0.001088731628,0.0,0.001088731628,1837,,,,inactive,False,False,False,False,,2
2012-02-10,new_high_low_breadth_top,top,0.006336501585333333,False,2057,1839,new_high_low_breadth_v1_20120104_20260814,0.006336501585333333,0.0001394141086666651,True,30,1,29,0.01500750375,0.0005002501251,0.01450725363,1999,10,1,9,0.005002501251,0.0005002501251,0.004502251126,1999,1,1,0,0.0005437737901,0.0005437737901,0.0,1839,,,,inactive,False,False,False,False,,2
2012-02-13,new_high_low_breadth_top,top,0.0041438753523333335,False,2057,1854,new_high_low_breadth_v1_20120104_20260814,0.0041438753523333335,-0.0007069770606666671,True,20,2,18,0.009945300845,0.0009945300845,0.008950770761,2011,8,1,7,0.003978120338,0.0004972650423,0.003480855296,2011,1,1,0,0.0005393743258,0.0005393743258,0.0,1854,,,,inactive,False,False,False,False,,2
2012-02-14,new_high_low_breadth_top,top,0.004152134197,False,2057,1850,new_high_low_breadth_v1_20120104_20260814,0.004152134197,0.0023151268489999995,True,19,0,19,0.009466865969,0.0,0.009466865969,2007,6,0,6,0.002989536622,0.0,0.002989536622,2007,0,0,0,0.0,0.0,0.0,1850,,,,inactive,False,False,False,False,,2
2012-02-15,new_high_low_breadth_top,top,0.005172399701466667,False,2057,1853,new_high_low_breadth_v1_20120104_20260814,0.005172399701466667,-0.0005344126873333332,True,22,0,22,0.01098352471,0.0,0.01098352471,2003,8,0,8,0.003994008987,0.0,0.003994008987,2003,1,0,1,0.0005396654074,0.0,0.0005396654074,1853,,,,inactive,False,False,False,False,,2
2012-02-16,new_high_low_breadth_top,top,0.005013644837333333,False,2057,1859,new_high_low_breadth_v1_20120104_20260814,0.005013644837333333,-0.0018525173323333342,True,20,0,20,0.009975062344,0.0,0.009975062344,2005,8,0,8,0.003990024938,0.0,0.003990024938,2005,2,0,2,0.00107584723,0.0,0.00107584723,1859,,,,inactive,False,False,False,False,,2
2012-02-17,new_high_low_breadth_top,top,0.003846652267833333,False,2057,1852,new_high_low_breadth_v1_20120104_20260814,0.003846652267833333,-0.0024898493174999995,True,18,0,18,0.009,0.0,0.009,2000,4,0,4,0.002,0.0,0.002,2000,1,0,1,0.0005399568035,0.0,0.0005399568035,1852,,,,inactive,False,False,False,False,,2
2012-02-20,new_high_low_breadth_top,top,0.013774313376666666,False,2057,1847,new_high_low_breadth_v1_20120104_20260814,0.013774313376666666,0.009630438024333332,True,61,0,61,0.03059177533,0.0,0.03059177533,1994,16,0,16,0.008024072217,0.0,0.008024072217,1994,5,0,5,0.002707092583,0.0,0.002707092583,1847,,,,inactive,False,False,False,False,,2
2012-02-21,new_high_low_breadth_top,top,0.009502809123333332,False,2057,1857,new_high_low_breadth_v1_20120104_20260814,0.009502809123333332,0.005350674926333333,True,43,0,43,0.02144638404,0.0,0.02144638404,2005,12,0,12,0.005985037406,0.0,0.005985037406,2005,2,0,2,0.001077005924,0.0,0.001077005924,1857,,,,inactive,False,False,False,False,,2
2012-02-22,new_high_low_breadth_top,top,0.022685596452666667,False,2057,1864,new_high_low_breadth_v1_20120104_20260814,0.022685596452666667,0.0175131967512,True,115,0,115,0.05735660848,0.0,0.05735660848,2005,15,0,15,0.007481296758,0.0,0.007481296758,2005,6,0,6,0.00321888412,0.0,0.00321888412,1864,,,,inactive,False,False,False,False,,2
2012-02-23,new_high_low_breadth_top,top,0.027089840244,False,2057,1857,new_high_low_breadth_v1_20120104_20260814,0.027089840244,0.02207619540666667,True,129,0,129,0.0645,0.0,0.0645,2000,26,0,26,0.013,0.0,0.013,2000,7,0,7,0.003769520732,0.0,0.003769520732,1857,,,,inactive,False,False,False,False,,2
2012-02-24,new_high_low_breadth_top,top,0.039506547893666664,False,2057,1856,new_high_low_breadth_v1_20120104_20260814,0.039506547893666664,0.035659895625833334,True,198,0,198,0.09914872308,0.0,0.09914872308,1997,29,0,29,0.01452178267,0.0,0.01452178267,1997,9,0,9,0.004849137931,0.0,0.004849137931,1856,,,,inactive,False,False,False,False,,2
2012-02-27,new_high_low_breadth_top,top,0.053514002143,False,2057,1857,new_high_low_breadth_v1_20120104_20260814,0.053514002143,0.03973968876633333,True,264,1,263,0.1325301205,0.0005020080321,0.1320281124,1992,45,0,45,0.02259036145,0.0,0.02259036145,1992,11,0,11,0.005923532579,0.0,0.005923532579,1857,,,,inactive,False,False,False,False,,2
2012-02-28,new_high_low_breadth_top,top,0.018320766899333336,False,2056,1856,new_high_low_breadth_v1_20120104_20260814,0.018320766899333336,0.008817957776000003,True,76,0,76,0.03811434303,0.0,0.03811434303,1994,25,0,25,0.01253761284,0.0,0.01253761284,1994,8,0,8,0.004310344828,0.0,0.004310344828,1856,,,,inactive,False,False,False,False,,2
2012-02-29,new_high_low_breadth_top,top,0.010709871021333334,False,2056,1870,new_high_low_breadth_v1_20120104_20260814,0.010709871021333334,-0.011975725431333333,True,47,1,46,0.0234648028,0.0004992511233,0.02296555167,2003,13,0,13,0.006490264603,0.0,0.006490264603,2003,5,0,5,0.002673796791,0.0,0.002673796791,1870,,,,inactive,False,False,False,False,,2
2012-03-01,new_high_low_breadth_top,top,0.012863967017333333,False,2055,1876,new_high_low_breadth_v1_20120104_20260814,0.012863967017333333,-0.014225873226666668,True,54,1,53,0.02689243028,0.0004980079681,0.02639442231,2008,17,0,17,0.008466135458,0.0,0.008466135458,2008,7,0,7,0.003731343284,0.0,0.003731343284,1876,,,,inactive,False,False,False,False,,2
2012-03-02,new_high_low_breadth_top,top,0.026530754377,False,2055,1871,new_high_low_breadth_v1_20120104_20260814,0.026530754377,-0.012975793516666664,True,122,1,121,0.06090863704,0.0004992511233,0.06040938592,2003,33,1,32,0.01647528707,0.0004992511233,0.01597603595,2003,7,1,6,0.003741314805,0.0005344735436,0.003206841261,1871,,,,inactive,False,False,False,False,,2
2012-03-05,new_high_low_breadth_top,top,0.05598284904333334,False,2055,1871,new_high_low_breadth_v1_20120104_20260814,0.05598284904333334,0.0024688469003333394,True,248,1,247,0.1241241241,0.0005005005005,0.1236236236,1998,65,1,64,0.03253253253,0.0005005005005,0.03203203203,1998,23,0,23,0.0122928915,0.0,0.0122928915,1871,,,,inactive,False,False,False,False,,2
2012-03-06,new_high_low_breadth_top,top,0.031242925544666667,False,2055,1872,new_high_low_breadth_v1_20120104_20260814,0.031242925544666667,0.012922158645333331,True,147,3,144,0.07346326837,0.001499250375,0.07196401799,2001,37,2,35,0.01849075462,0.0009995002499,0.01749125437,2001,8,0,8,0.004273504274,0.0,0.004273504274,1872,,,,inactive,False,False,False,False,,2
2012-03-07,new_high_low_breadth_top,top,0.033167081677333336,False,2055,1876,new_high_low_breadth_v1_20120104_20260814,0.033167081677333336,0.022457210656000003,True,172,3,169,0.08591408591,0.001498501499,0.08441558442,2002,29,2,27,0.01448551449,0.000999000999,0.01348651349,2002,3,0,3,0.001599147122,0.0,0.001599147122,1876,,,,inactive,False,False,False,False,,2
2012-03-08,new_high_low_breadth_top,top,0.030264126235666666,False,2055,1884,new_high_low_breadth_v1_20120104_20260814,0.030264126235666666,0.017400159218333332,True,166,0,166,0.08275174477,0.0,0.08275174477,2006,14,0,14,0.006979062812,0.0,0.006979062812,2006,2,0,2,0.001061571125,0.0,0.001061571125,1884,,,,inactive,False,False,False,False,,2
2012-03-09,new_high_low_breadth_top,top,0.049107255866,False,2055,1862,new_high_low_breadth_v1_20120104_20260814,0.049107255866,0.022576501489000003,True,242,0,242,0.1222222222,0.0,0.1222222222,1980,38,0,38,0.01919191919,0.0,0.01919191919,1980,11,0,11,0.005907626208,0.0,0.005907626208,1862,,,,inactive,False,False,False,False,,2
2012-03-12,new_high_low_breadth_top,top,0.07080686703,False,2055,1878,new_high_low_breadth_v1_20120104_20260814,0.07080686703,0.01482401798666666,True,348,0,348,0.1742613921,0.0,0.1742613921,1997,56,0,56,0.02804206309,0.0,0.02804206309,1997,19,0,19,0.0101171459,0.0,0.0101171459,1878,,,,inactive,False,False,False,False,,2
2012-03-13,new_high_low_breadth_top,top,0.06620484963533334,False,2055,1884,new_high_low_breadth_v1_20120104_20260814,0.06620484963533334,0.034961924090666674,True,347,0,347,0.1733266733,0.0,0.1733266733,2002,40,0,40,0.01998001998,0.0,0.01998001998,2002,10,0,10,0.005307855626,0.0,0.005307855626,1884,,,,inactive,False,False,False,False,,2
2012-03-14,new_high_low_breadth_top,top,0.10519449168333334,False,2055,1896,new_high_low_breadth_v1_20120104_20260814,0.10519449168333334,0.07202741000599999,True,534,3,531,0.2656716418,0.001492537313,0.2641791045,2010,81,1,80,0.04029850746,0.0004975124378,0.03980099502,2010,22,0,22,0.01160337553,0.0,0.01160337553,1896,,,,inactive,False,False,False,False,,2
2012-03-15,new_high_low_breadth_top,top,0.012911742665666666,False,2055,1882,new_high_low_breadth_v1_20120104_20260814,0.012911742665666666,-0.017352383569999998,True,70,7,63,0.03510531595,0.003510531595,0.03159478435,1994,14,4,10,0.00702106319,0.002006018054,0.005015045135,1994,7,3,4,0.003719447396,0.001594048884,0.002125398512,1882,,,,inactive,False,False,False,False,,2
2012-03-16,new_high_low_breadth_top,top,0.042079242186666664,False,2055,1870,new_high_low_breadth_v1_20120104_20260814,0.042079242186666664,-0.007028013679333339,True,182,2,180,0.09178013111,0.001008572869,0.09077155825,1983,48,1,47,0.02420574887,0.0005042864347,0.02370146243,1983,22,0,22,0.01176470588,0.0,0.01176470588,1870,,,,inactive,False,False,False,False,,2
2012-03-19,new_high_low_breadth_top,top,0.059602673638999994,False,2055,1884,new_high_low_breadth_v1_20120104_20260814,0.059602673638999994,-0.011204193391000004,True,283,1,282,0.1417125689,0.0005007511267,0.1412118177,1997,57,1,56,0.02854281422,0.0005007511267,0.02804206309,1997,18,0,18,0.009554140127,0.0,0.009554140127,1884,,,,inactive,False,False,False,False,,2
2012-03-20,new_high_low_breadth_top,top,0.020400938505,False,2054,1867,new_high_low_breadth_v1_20120104_20260814,0.020400938505,-0.04580391113033334,True,105,2,103,0.05303030303,0.00101010101,0.05202020202,1980,16,1,15,0.008080808081,0.0005050505051,0.007575757576,1980,3,0,3,0.001606855919,0.0,0.001606855919,1867,,,,inactive,False,False,False,False,,2
2012-03-21,new_high_low_breadth_top,top,0.019568800382999997,False,2054,1867,new_high_low_breadth_v1_20120104_20260814,0.019568800382999997,-0.08562569130033335,True,97,5,92,0.04901465387,0.00252652855,0.04648812532,1979,24,3,21,0.01212733704,0.00151591713,0.01061141991,1979,5,2,3,0.002678093198,0.001071237279,0.001606855919,1867,,,,inactive,False,False,False,False,,2
2012-03-22,new_high_low_breadth_top,top,0.022015066271666665,False,2054,1886,new_high_low_breadth_v1_20120104_20260814,0.022015066271666665,0.009103323605999998,True,98,2,96,0.04919678715,0.001004016064,0.04819277108,1992,26,1,25,0.01305220884,0.0005020080321,0.0125502008,1992,10,0,10,0.005302226935,0.0,0.005302226935,1886,,,,inactive,False,False,False,False,,2
2012-03-23,new_high_low_breadth_top,top,0.009442065327666666,False,2054,1874,new_high_low_breadth_v1_20120104_20260814,0.009442065327666666,-0.032637176859,True,44,2,42,0.02221100454,0.001009591116,0.02120141343,1981,12,0,12,0.006057546694,0.0,0.006057546694,1981,2,0,2,0.001067235859,0.0,0.001067235859,1874,,,,inactive,False,False,False,False,,2
2012-03-26,new_high_low_breadth_top,top,0.007560483871666666,False,2054,1880,new_high_low_breadth_v1_20120104_20260814,0.007560483871666666,-0.052042189767333324,True,46,9,37,0.02318548387,0.004536290323,0.01864919355,1984,12,4,8,0.006048387097,0.002016129032,0.004032258065,1984,3,3,0,0.001595744681,0.001595744681,0.0,1880,,,,inactive,False,False,False,False,,2
2012-03-27,new_high_low_breadth_top,top,0.011890838205666665,False,2054,1890,new_high_low_breadth_v1_20120104_20260814,0.011890838205666665,-0.008510100299333336,True,56,2,54,0.02807017544,0.001002506266,0.02706766917,1995,15,1,14,0.007518796992,0.0005012531328,0.00701754386,1995,4,1,3,0.002116402116,0.0005291005291,0.001587301587,1890,,,,inactive,False,False,False,False,,2
2012-03-28,new_high_low_breadth_top,top,-0.006471312854,False,2054,1886,new_high_low_breadth_v1_20120104_20260814,-0.006471312854,-0.026040113236999996,True,16,35,-19,0.008048289738,0.0176056338,-0.009557344064,1988,5,13,-8,0.002515090543,0.006539235412,-0.004024144869,1988,1,12,-11,0.0005302226935,0.006362672322,-0.005832449629,1886,,,,inactive,False,False,False,False,,2
2012-03-29,new_high_low_breadth_top,top,-0.02866740409,False,2054,1881,new_high_low_breadth_v1_20120104_20260814,-0.02866740409,-0.05068247036166666,True,21,91,-70,0.01058467742,0.04586693548,-0.03528225806,1984,4,54,-50,0.002016129032,0.02721774194,-0.0252016129,1984,0,48,-48,0.0,0.02551834131,-0.02551834131,1881,,,,inactive,False,False,False,False,,2
2012-03-30,new_high_low_breadth_top,top,-0.033087346196666666,False,2054,1864,new_high_low_breadth_v1_20120104_20260814,-0.033087346196666666,-0.04252941152433333,True,15,93,-78,0.007637474542,0.04735234216,-0.03971486762,1964,2,61,-59,0.001018329939,0.03105906314,-0.0300407332,1964,0,55,-55,0.0,0.02950643777,-0.02950643777,1864,,,,inactive,False,False,False,False,,2
2012-04-05,new_high_low_breadth_top,top,-0.004868576143333333,False,2054,1879,new_high_low_breadth_v1_20120104_20260814,-0.004868576143333333,-0.012429060015,True,36,37,-1,0.01819100556,0.01869631127,-0.00050530571,1979,10,20,-10,0.0050530571,0.0101061142,-0.0050530571,1979,1,18,-17,0.0005321979776,0.009579563598,-0.00904736562,1879,,,,inactive,False,False,False,False,,2
2012-04-06,new_high_low_breadth_top,top,0.007837215241666667,False,2054,1862,new_high_low_breadth_v1_20120104_20260814,0.007837215241666667,-0.004053622963999998,True,37,1,36,0.01886792453,0.0005099439062,0.01835798062,1961,8,0,8,0.004079551249,0.0,0.004079551249,1961,2,0,2,0.001074113856,0.0,0.001074113856,1862,,,,inactive,False,False,False,False,,2
2012-04-09,new_high_low_breadth_top,top,0.0045232246949999996,False,2054,1881,new_high_low_breadth_v1_20120104_20260814,0.0045232246949999996,0.010994537549,True,37,13,24,0.01873417722,0.006582278481,0.01215189873,1975,13,6,7,0.006582278481,0.003037974684,0.003544303797,1975,1,5,-4,0.0005316321106,0.002658160553,-0.002126528442,1881,,,,inactive,False,False,False,False,,2
2012-04-10,new_high_low_breadth_top,top,-0.027339637296666667,False,2054,1865,new_high_low_breadth_v1_20120104_20260814,-0.027339637296666667,0.0013277667933333341,True,35,87,-52,0.01787538304,0.04443309499,-0.02655771195,1958,11,65,-54,0.005617977528,0.03319713994,-0.02757916241,1958,2,54,-52,0.001072386059,0.02895442359,-0.02788203753,1865,,,,inactive,False,False,False,False,,2
2012-04-11,new_high_low_breadth_top,top,0.014810855686333333,False,2054,1887,new_high_low_breadth_v1_20120104_20260814,0.014810855686333333,0.047898201883,True,63,6,57,0.03175403226,0.003024193548,0.02872983871,1984,30,2,28,0.01512096774,0.001008064516,0.01411290323,1984,5,2,3,0.002649708532,0.001059883413,0.001589825119,1887,,,,inactive,False,False,False,False,,2
2012-04-12,new_high_low_breadth_top,top,0.015833168247566667,False,2054,1863,new_high_low_breadth_v1_20120104_20260814,0.015833168247566667,0.0207017443909,True,74,3,71,0.03777437468,0.001531393568,0.03624298111,1959,23,2,21,0.01174068402,0.001020929045,0.01071975498,1959,2,1,1,0.001073537305,0.0005367686527,0.0005367686527,1863,,,,inactive,False,False,False,False,,2
2012-04-13,new_high_low_breadth_top,top,0.028697778408000002,False,2054,1869,new_high_low_breadth_v1_20120104_20260814,0.028697778408000002,0.020860563166333335,True,118,0,118,0.06002034588,0.0,0.06002034588,1966,46,0,46,0.02339776195,0.0,0.02339776195,1966,5,0,5,0.002675227394,0.0,0.002675227394,1869,,,,inactive,False,False,False,False,,2
2012-04-16,new_high_low_breadth_top,top,0.023129893313,False,2054,1873,new_high_low_breadth_v1_20120104_20260814,0.023129893313,0.018606668617999998,True,97,0,97,0.0494393476,0.0,0.0494393476,1962,36,0,36,0.01834862385,0.0,0.01834862385,1962,3,0,3,0.001601708489,0.0,0.001601708489,1873,,,,inactive,False,False,False,False,,2
2012-04-17,new_high_low_breadth_top,top,0.01862406618233333,False,2054,1867,new_high_low_breadth_v1_20120104_20260814,0.01862406618233333,0.045963703479,True,77,1,76,0.03936605317,0.0005112474438,0.03885480573,1956,27,0,27,0.01380368098,0.0,0.01380368098,1956,6,0,6,0.003213711837,0.0,0.003213711837,1867,,,,inactive,False,False,False,False,,2
2012-04-18,new_high_low_breadth_top,top,0.01432926245,False,2054,1845,new_high_low_breadth_v1_20120104_20260814,0.01432926245,-0.00048159323633333376,True,65,4,61,0.03362648733,0.002069322297,0.03155716503,1933,22,2,20,0.01138127263,0.001034661148,0.01034661148,1933,3,1,2,0.00162601626,0.0005420054201,0.00108401084,1845,,,,inactive,False,False,False,False,,2
2012-04-19,new_high_low_breadth_top,top,0.022391882251999996,False,2054,1855,new_high_low_breadth_v1_20120104_20260814,0.022391882251999996,0.006558714004433329,True,88,1,87,0.04536082474,0.0005154639175,0.04484536082,1940,36,0,36,0.01855670103,0.0,0.01855670103,1940,7,0,7,0.003773584906,0.0,0.003773584906,1855,,,,inactive,False,False,False,False,,2
2012-04-20,new_high_low_breadth_top,top,0.028067959702,False,2054,1808,new_high_low_breadth_v1_20120104_20260814,0.028067959702,-0.0006298187060000023,True,117,2,115,0.06187202538,0.00105764146,0.06081438392,1891,39,0,39,0.02062400846,0.0,0.02062400846,1891,5,0,5,0.002765486726,0.0,0.002765486726,1808,,,,inactive,False,False,False,False,,2
2012-04-23,new_high_low_breadth_top,top,0.022293805600333328,False,2054,1849,new_high_low_breadth_v1_20120104_20260814,0.022293805600333328,-0.0008360877126666715,True,139,27,112,0.07179752066,0.01394628099,0.05785123967,1936,49,20,29,0.02530991736,0.01033057851,0.01497933884,1936,4,15,-11,0.002163331531,0.00811249324,-0.005949161709,1849,,,,inactive,False,False,False,False,,2
2012-04-24,new_high_low_breadth_top,top,-0.026556445236666667,False,2054,1887,new_high_low_breadth_v1_20120104_20260814,-0.026556445236666667,-0.045180511418999994,True,88,159,-71,0.04460212874,0.08058793715,-0.03598580841,1973,41,77,-36,0.02078053725,0.03902686265,-0.01824632539,1973,8,56,-48,0.004239533651,0.02967673556,-0.02543720191,1887,,,,inactive,False,False,False,False,,2
2012-04-25,new_high_low_breadth_top,top,0.0405305048586,False,2054,1872,new_high_low_breadth_v1_20120104_20260814,0.0405305048586,0.0262012424086,True,187,21,166,0.09555442003,0.01073071027,0.08482370976,1957,89,16,73,0.0454777721,0.008175779254,0.03730199285,1957,11,12,-1,0.005876068376,0.00641025641,-0.0005341880342,1872,,,,inactive,False,False,False,False,,2
2012-04-26,new_high_low_breadth_top,top,0.028286574702999997,False,2054,1861,new_high_low_breadth_v1_20120104_20260814,0.028286574702999997,0.005894692451000001,True,133,23,110,0.06834532374,0.01181911614,0.05652620761,1946,60,8,52,0.03083247688,0.004110996917,0.02672147996,1946,9,6,3,0.004836109618,0.003224073079,0.001612036539,1861,,,,inactive,False,False,False,False,,2
2012-04-27,new_high_low_breadth_top,top,0.009082577934333333,False,2054,1838,new_high_low_breadth_v1_20120104_20260814,0.009082577934333333,-0.01898538176766667,True,51,23,28,0.02659019812,0.01199165798,0.01459854015,1918,24,6,18,0.01251303441,0.003128258603,0.009384775808,1918,10,4,6,0.005440696409,0.002176278564,0.003264417845,1838,,,,inactive,False,False,False,False,,2
2012-05-02,new_high_low_breadth_top,top,0.026367522868333337,False,2054,1885,new_high_low_breadth_v1_20120104_20260814,0.026367522868333337,0.004073717268000009,True,103,12,91,0.0523906409,0.006103763988,0.04628687691,1966,58,6,52,0.02950152594,0.003051881994,0.02644964395,1966,15,3,12,0.007957559682,0.001591511936,0.006366047745,1885,,,,inactive,False,False,False,False,,2
2012-05-03,new_high_low_breadth_top,top,0.016836526813666666,False,2054,1886,new_high_low_breadth_v1_20120104_20260814,0.016836526813666666,0.04339297205033334,True,77,16,61,0.03918575064,0.008142493639,0.031043257,1965,41,9,32,0.02086513995,0.004580152672,0.01628498728,1965,13,7,6,0.006892895016,0.003711558855,0.003181336161,1886,,,,inactive,False,False,False,False,,2
2012-05-04,new_high_low_breadth_top,top,0.025466694842333337,False,2054,1892,new_high_low_breadth_v1_20120104_20260814,0.025466694842333337,-0.015063810016266662,True,91,0,91,0.04616945713,0.0,0.04616945713,1971,45,0,45,0.02283105023,0.0,0.02283105023,1971,14,0,14,0.007399577167,0.0,0.007399577167,1892,,,,inactive,False,False,False,False,,2
2012-05-07,new_high_low_breadth_top,top,0.042520205660000004,False,2054,1892,new_high_low_breadth_v1_20120104_20260814,0.042520205660000004,0.014233630957000008,True,152,2,150,0.07727503813,0.001016776817,0.07625826131,1967,78,1,77,0.03965429588,0.0005083884087,0.03914590747,1967,24,1,23,0.01268498943,0.0005285412262,0.0121564482,1892,,,,inactive,False,False,False,False,,2
2012-05-08,new_high_low_breadth_top,top,0.03356852104933333,False,2054,1866,new_high_low_breadth_v1_20120104_20260814,0.03356852104933333,0.024485943115,True,123,2,121,0.06333676622,0.001029866117,0.0623069001,1942,61,1,60,0.03141091658,0.0005149330587,0.03089598352,1942,15,1,14,0.008038585209,0.0005359056806,0.007502679528,1866,,,,inactive,False,False,False,False,,2
2012-05-09,new_high_low_breadth_top,top,0.012440096423,False,2054,1891,new_high_low_breadth_v1_20120104_20260814,0.012440096423,-0.013927426445333336,True,53,7,46,0.02702702703,0.003569607343,0.02345741968,1961,24,2,22,0.01223865375,0.001019887812,0.01121876594,1961,7,2,5,0.003701745108,0.00105764146,0.002644103649,1891,,,,inactive,False,False,False,False,,2
2012-05-10,new_high_low_breadth_top,top,0.01749018410833333,False,2054,1861,new_high_low_breadth_v1_20120104_20260814,0.01749018410833333,0.0006536572946666645,True,71,10,61,0.03673047077,0.005173305742,0.03155716503,1933,31,2,29,0.0160372478,0.001034661148,0.01500258665,1933,13,2,11,0.006985491671,0.001074691026,0.005910800645,1861,,,,inactive,False,False,False,False,,2
2012-05-11,new_high_low_breadth_top,top,0.018804888111666668,False,2054,1852,new_high_low_breadth_v1_20120104_20260814,0.018804888111666668,-0.006661806730666669,True,69,5,64,0.0359187923,0.002602811036,0.03331598126,1921,37,3,34,0.01926080167,0.001561686622,0.01769911504,1921,13,3,10,0.007019438445,0.00161987041,0.005399568035,1852,,,,inactive,False,False,False,False,,2
2012-05-14,new_high_low_breadth_top,top,0.014294813067666667,False,2054,1894,new_high_low_breadth_v1_20120104_20260814,0.014294813067666667,-0.028225392592333337,True,71,20,51,0.03616912888,0.01018848701,0.02598064187,1963,31,3,28,0.01579215487,0.001528273051,0.01426388181,1963,8,3,5,0.004223864836,0.001583949314,0.002639915523,1894,,,,inactive,False,False,False,False,,2
2012-05-15,new_high_low_breadth_top,top,-0.009857351764333333,False,2054,1873,new_high_low_breadth_v1_20120104_20260814,-0.009857351764333333,-0.043425872813666666,True,41,90,-49,0.02112313241,0.04636785162,-0.02524471922,1941,22,19,3,0.01133436373,0.009788768676,0.001545595054,1941,6,17,-11,0.003203416978,0.009076348105,-0.005872931127,1873,,,,inactive,False,False,False,False,,2
2012-05-16,new_high_low_breadth_top,top,-0.005048133450666666,False,2054,1866,new_high_low_breadth_v1_20120104_20260814,-0.005048133450666666,-0.017488229873666668,True,48,74,-26,0.02485758674,0.03832211289,-0.01346452615,1931,25,21,4,0.01294665976,0.0108751942,0.002071465562,1931,11,18,-7,0.005894962487,0.009646302251,-0.003751339764,1866,,,,inactive,False,False,False,False,,2
2012-05-17,new_high_low_breadth_top,top,-0.0017451624813333334,False,2054,1891,new_high_low_breadth_v1_20120104_20260814,-0.0017451624813333334,-0.019235346589666663,True,53,73,-20,0.02709611452,0.03732106339,-0.01022494888,1956,31,14,17,0.01584867076,0.007157464213,0.008691206544,1956,6,13,-7,0.003172924379,0.006874669487,-0.003701745108,1891,,,,inactive,False,False,False,False,,2
2012-05-18,new_high_low_breadth_top,top,-0.003544871977,False,2054,1837,new_high_low_breadth_v1_20120104_20260814,-0.003544871977,-0.022349760088666668,True,52,81,-29,0.02736842105,0.04263157895,-0.01526315789,1900,34,19,15,0.01789473684,0.01,0.007894736842,1900,8,14,-6,0.004354926511,0.007621121394,-0.003266194883,1837,,,,inactive,False,False,False,False,,2
2012-05-21,new_high_low_breadth_top,top,-0.018233337725333334,False,2054,1901,new_high_low_breadth_v1_20120104_20260814,-0.018233337725333334,-0.032528150793000005,True,35,124,-89,0.01782077393,0.06313645621,-0.04531568228,1964,19,24,-5,0.00967413442,0.01221995927,-0.002545824847,1964,5,18,-13,0.002630194634,0.009468700684,-0.006838506049,1901,,,,inactive,False,False,False,False,,2
2012-05-22,new_high_low_breadth_top,top,0.014493242473000002,False,2054,1901,new_high_low_breadth_v1_20120104_20260814,0.014493242473000002,0.024350594237333337,True,51,12,39,0.02595419847,0.006106870229,0.01984732824,1965,34,1,33,0.01730279898,0.0005089058524,0.01679389313,1965,14,1,13,0.007364544976,0.0005260389269,0.006838506049,1901,,,,inactive,False,False,False,False,,2
2012-05-23,new_high_low_breadth_top,top,0.012707400088333333,False,2054,1906,new_high_low_breadth_v1_20120104_20260814,0.012707400088333333,0.017755533538999998,True,85,59,26,0.04314720812,0.02994923858,0.01319796954,1970,63,17,46,0.03197969543,0.008629441624,0.02335025381,1970,20,17,3,0.01049317943,0.008919202518,0.001573976915,1906,,,,inactive,False,False,False,False,,2
