date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,ma_window,ma_breadth,breadth_change_5d,change_available,above_count,ma_valid_count,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2019-01-09,ma60_breadth_reversal_top,top,0.494454174,False,3435,3426,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.494454174,0.2422650321,True,1694,3426,,,,inactive,False,False,False,False,,2
2019-01-10,ma60_breadth_reversal_top,top,0.4711201867,False,3435,3428,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.4711201867,0.2402386922,True,1615,3428,,,,inactive,False,False,False,False,,2
2019-01-11,ma60_breadth_reversal_top,top,0.5277129522,False,3435,3428,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.5277129522,0.17813606280000005,True,1809,3428,,,,inactive,False,False,False,False,,2
2019-01-14,ma60_breadth_reversal_top,top,0.4848219498,False,3435,3426,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.4848219498,0.006421482799999989,True,1661,3426,,,,inactive,False,False,False,False,,2
2019-01-15,ma60_breadth_reversal_top,top,0.5547445255,False,3435,3425,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.5547445255,0.0821817701,True,1900,3425,,,,inactive,False,False,False,False,,2
2019-01-16,ma60_breadth_reversal_top,top,0.541630149,False,3435,3423,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.541630149,0.047175974999999926,True,1854,3423,,,,inactive,False,False,False,False,,2
2019-01-17,ma60_breadth_reversal_top,top,0.4442172897,False,3435,3424,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.4442172897,-0.02690289699999998,True,1521,3424,,,,inactive,False,False,False,False,,2
2019-01-18,ma60_breadth_reversal_top,top,0.4900642899,False,3435,3422,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.4900642899,-0.037648662300000024,True,1677,3422,,,,inactive,False,False,False,False,,2
2019-01-21,ma60_breadth_reversal_top,top,0.5217772581,False,3435,3421,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.5217772581,0.03695530829999999,True,1785,3421,,,,inactive,False,False,False,False,,2
2019-01-22,ma60_breadth_reversal_top,top,0.4277777778,False,3435,3420,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.4277777778,-0.1269667477,True,1463,3420,,,,inactive,False,False,False,False,,2
2019-01-23,ma60_breadth_reversal_top,top,0.4345917471,False,3435,3417,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.4345917471,-0.10703840189999997,True,1485,3417,,,,inactive,False,False,False,False,,2
2019-01-24,ma60_breadth_reversal_top,top,0.4650686934,False,3435,3421,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.4650686934,0.020851403699999993,True,1591,3421,,,,inactive,False,False,False,False,,2
2019-01-25,ma60_breadth_reversal_top,top,0.4076023392,False,3435,3420,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.4076023392,-0.08246195070000001,True,1394,3420,,,,inactive,False,False,False,False,,2
2019-01-28,ma60_breadth_reversal_top,top,0.3574978077,False,3435,3421,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.3574978077,-0.16427945039999997,True,1223,3421,,,,inactive,False,False,False,False,,2
2019-01-29,ma60_breadth_reversal_top,top,0.264619883,False,3435,3420,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.264619883,-0.16315789479999998,True,905,3420,,,,inactive,False,False,False,False,,2
2019-01-30,ma60_breadth_reversal_top,top,0.2170610576,False,3435,3423,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2170610576,-0.21753068949999999,True,743,3423,,,,inactive,False,False,False,False,,2
2019-01-31,ma60_breadth_reversal_top,top,0.1940385739,False,3435,3422,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1940385739,-0.2710301195,True,664,3422,,,,inactive,False,False,False,False,,2
2019-02-01,ma60_breadth_reversal_top,top,0.2751971954,False,3435,3423,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2751971954,-0.1324051438,True,942,3423,,,,inactive,False,False,False,False,,2
2019-02-11,ma60_breadth_reversal_top,top,0.3931074766,False,3435,3424,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.3931074766,0.0356096689,True,1346,3424,,,,inactive,False,False,False,False,,2
2019-02-12,ma60_breadth_reversal_top,top,0.4707943925,False,3435,3424,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.4707943925,0.2061745095,True,1612,3424,,,,inactive,False,False,False,False,,2
2019-02-13,ma60_breadth_reversal_top,top,0.5880291971,False,3435,3425,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.5880291971,0.3709681395,True,2014,3425,,,,inactive,False,False,False,False,,2
2019-02-14,ma60_breadth_reversal_top,top,0.6128467153,False,3435,3425,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.6128467153,0.4188081414,True,2099,3425,,,,inactive,False,False,False,False,,2
2019-02-15,ma60_breadth_reversal_top,top,0.6080607477,False,3435,3424,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.6080607477,0.3328635523,True,2082,3424,,,,inactive,False,False,False,False,,2
2019-02-18,ma60_breadth_reversal_top,top,0.7942122186,False,3435,3421,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.7942122186,0.401104742,True,2717,3421,,,,inactive,False,False,False,False,,2
2019-02-19,ma60_breadth_reversal_top,top,0.8193510669,False,3435,3421,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.8193510669,0.34855667440000004,True,2803,3421,,,,inactive,False,False,False,False,,2
2019-02-20,ma60_breadth_reversal_top,top,0.8340163934,False,3435,3416,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.8340163934,0.2459871963,True,2849,3416,,,,inactive,False,False,False,False,,2
2019-02-21,ma60_breadth_reversal_top,top,0.8190587548,False,3435,3421,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.8190587548,0.2062120395,True,2802,3421,,,,inactive,False,False,False,False,,2
2019-02-22,ma60_breadth_reversal_top,top,0.8897983046,False,3435,3421,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.8897983046,0.2817375569,True,3044,3421,,,,inactive,False,False,False,False,,2
2019-02-25,ma60_breadth_reversal_top,top,0.9660520925,False,3435,3417,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9660520925,0.1718398739,True,3301,3417,,,,inactive,False,False,False,False,,2
2019-02-26,ma60_breadth_reversal_top,top,0.968969555,False,3435,3416,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.968969555,0.1496184881,True,3310,3416,,,,inactive,False,False,False,False,,2
2019-02-27,ma60_breadth_reversal_top,top,0.9674963397,False,3435,3415,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9674963397,0.13347994630000004,True,3304,3415,,,,inactive,False,False,False,False,,2
2019-02-28,ma60_breadth_reversal_top,top,0.9742388759,False,3435,3416,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9742388759,0.1551801211,True,3328,3416,,,,inactive,False,False,False,False,,2
2019-03-01,ma60_breadth_reversal_top,top,0.9757238959,False,3435,3419,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9757238959,0.08592559129999999,True,3336,3419,,,,inactive,False,False,False,False,,2
2019-03-04,ma60_breadth_reversal_top,top,0.9859608073,False,3435,3419,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9859608073,0.019908714800000005,True,3371,3419,,,,inactive,False,False,False,False,,2
2019-03-05,ma60_breadth_reversal_top,top,0.9912229374,False,3435,3418,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9912229374,0.022253382399999966,True,3388,3418,,,,inactive,False,False,False,False,,2
2019-03-06,ma60_breadth_reversal_top,top,0.9947275923,False,3435,3414,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9947275923,0.027231252599999922,True,3396,3414,,,,inactive,False,False,False,False,,2
2019-03-07,ma60_breadth_reversal_top,top,0.9956114687,False,3435,3418,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9956114687,0.021372592799999923,True,3403,3418,,,,inactive,False,False,False,False,,2
2019-03-08,ma60_breadth_reversal_top,top,0.9789535224,False,3435,3421,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9789535224,0.003229626500000027,True,3349,3421,,,,inactive,False,False,False,False,,2
2019-03-11,ma60_breadth_reversal_top,top,0.991233197,False,3435,3422,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.991233197,0.005272389699999991,True,3392,3422,,,,inactive,False,False,False,False,,2
2019-03-12,ma60_breadth_reversal_top,top,0.9938596491,False,3435,3420,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9938596491,0.002636711700000016,True,3399,3420,,,,inactive,False,False,False,False,,2
2019-03-13,ma60_breadth_reversal_top,top,0.9918056775,False,3435,3417,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9918056775,-0.002921914799999925,True,3389,3417,,,,inactive,False,False,False,False,,2
2019-03-14,ma60_breadth_reversal_top,top,0.9850789936,False,3435,3418,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9850789936,-0.010532475099999994,True,3367,3418,,,,inactive,False,False,False,False,,2
2019-03-15,ma60_breadth_reversal_top,top,0.9891749561,False,3435,3418,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9891749561,0.010221433699999949,True,3381,3418,,,,inactive,False,False,False,False,,2
2019-03-18,ma60_breadth_reversal_top,top,0.9920937042,False,3435,3415,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9920937042,0.0008605071999999714,True,3388,3415,,,,inactive,False,False,False,False,,2
2019-03-19,ma60_breadth_reversal_top,top,0.9926772115,False,3435,3414,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9926772115,-0.0011824376000000303,True,3389,3414,,,,inactive,False,False,False,False,,2
2019-03-20,ma60_breadth_reversal_top,top,0.9923887588,False,3435,3416,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9923887588,0.0005830812999999546,True,3390,3416,,,,inactive,False,False,False,False,,2
2019-03-21,ma60_breadth_reversal_top,top,0.992970123,False,3435,3414,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.992970123,0.00789112940000003,True,3390,3414,,,,inactive,False,False,False,False,,2
2019-03-22,ma60_breadth_reversal_top,top,0.9923776019,False,3435,3411,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9923776019,0.00320264580000007,True,3385,3411,,,,inactive,False,False,False,False,,2
2019-03-25,ma60_breadth_reversal_top,top,0.9891304348,False,3435,3404,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9891304348,-0.0029632694000000237,True,3367,3404,,,,inactive,False,False,False,False,,2
2019-03-26,ma60_breadth_reversal_top,top,0.9723691946,False,3435,3402,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9723691946,-0.020308016899999948,True,3308,3402,,,,inactive,False,False,False,False,,2
2019-03-27,ma60_breadth_reversal_top,top,0.9699823426,False,3435,3398,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9699823426,-0.022406416199999946,True,3296,3398,,,,inactive,False,False,False,False,,2
2019-03-28,ma60_breadth_reversal_top,top,0.956432146,False,3435,3397,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.956432146,-0.036537976999999944,True,3249,3397,,,,inactive,False,False,False,False,,2
2019-03-29,ma60_breadth_reversal_top,top,0.9735060347,False,3435,3397,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9735060347,-0.01887156720000005,True,3307,3397,,,,inactive,False,False,False,False,,2
2019-04-01,ma60_breadth_reversal_top,top,0.9888300999,False,3435,3402,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9888300999,-0.00030033489999992113,True,3364,3402,,,,inactive,False,False,False,False,,2
2019-04-02,ma60_breadth_reversal_top,top,0.9879553467,False,3435,3404,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9879553467,0.015586152099999917,True,3363,3404,,,,inactive,False,False,False,False,,2
2019-04-03,ma60_breadth_reversal_top,top,0.9917550059,False,3435,3396,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9917550059,0.02177266329999994,True,3368,3396,,,,inactive,False,False,False,False,,2
2019-04-04,ma60_breadth_reversal_top,top,0.99,False,3435,3400,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.99,0.03356785399999995,True,3366,3400,,,,inactive,False,False,False,False,,2
2019-04-08,ma60_breadth_reversal_top,top,0.9867802585,False,3435,3404,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9867802585,0.013274223799999985,True,3359,3404,,,,inactive,False,False,False,False,,2
2019-04-09,ma60_breadth_reversal_top,top,0.9897149574,False,3435,3403,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9897149574,0.0008848575000000025,True,3368,3403,,,,inactive,False,False,False,False,,2
2019-04-10,ma60_breadth_reversal_top,top,0.9829562151,False,3435,3403,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9829562151,-0.004999131599999984,True,3345,3403,,,,inactive,False,False,False,False,,2
2019-04-11,ma60_breadth_reversal_top,top,0.9770520741,False,3435,3399,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9770520741,-0.01470293180000004,True,3321,3399,,,,inactive,False,False,False,False,,2
2019-04-12,ma60_breadth_reversal_top,top,0.9708994709,False,3435,3402,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9708994709,-0.01910052910000004,True,3303,3402,,,,inactive,False,False,False,False,,2
2019-04-15,ma60_breadth_reversal_top,top,0.9647058824,False,3435,3400,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9647058824,-0.02207437609999996,True,3280,3400,,,,inactive,False,False,False,False,,2
2019-04-16,ma60_breadth_reversal_top,top,0.9726229026,False,3435,3397,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9726229026,-0.01709205480000009,True,3304,3397,,,,inactive,False,False,False,False,,2
2019-04-17,ma60_breadth_reversal_top,top,0.9767851895,False,3435,3403,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9767851895,-0.006171025599999935,True,3324,3403,,,,inactive,False,False,False,False,,2
2019-04-18,ma60_breadth_reversal_top,top,0.9653450808,False,3435,3405,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9653450808,-0.011706993299999913,True,3287,3405,,,,inactive,False,False,False,False,,2
2019-04-19,ma60_breadth_reversal_top,top,0.9673913043,False,3435,3404,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9673913043,-0.0035081665999999734,True,3293,3404,,,,inactive,False,False,False,False,,2
2019-04-22,ma60_breadth_reversal_top,top,0.9514848574,False,3435,3401,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9514848574,-0.013221024999999997,True,3236,3401,,,,inactive,False,False,False,False,,2
2019-04-23,ma60_breadth_reversal_top,top,0.9027042916,True,3435,3402,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9027042916,-0.06991861099999996,True,3071,3402,ma60_breadth_reversal_top::top::ma_period_breadth_decomposition_v1_20120104_20260814::000023,23,1,onset,True,False,False,False,,2
2019-04-24,ma60_breadth_reversal_top,top,0.9085025007,True,3435,3399,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.9085025007,-0.06828268879999999,True,3088,3399,ma60_breadth_reversal_top::top::ma_period_breadth_decomposition_v1_20120104_20260814::000023,23,2,continuation,False,True,False,True,nth_active_day,2
2019-04-25,ma60_breadth_reversal_top,top,0.7209781968,True,3435,3394,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.7209781968,-0.24436688400000006,True,2447,3394,ma60_breadth_reversal_top::top::ma_period_breadth_decomposition_v1_20120104_20260814::000023,23,3,continuation,False,True,False,False,,2
2019-04-26,ma60_breadth_reversal_top,top,0.6170212766,False,3435,3384,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.6170212766,-0.35037002770000003,True,2088,3384,ma60_breadth_reversal_top::top::ma_period_breadth_decomposition_v1_20120104_20260814::000023,23,,exit,False,False,True,False,,2
2019-04-29,ma60_breadth_reversal_top,top,0.3866468843,False,3435,3370,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.3866468843,-0.5648379731,True,1303,3370,,,,inactive,False,False,False,False,,2
2019-04-30,ma60_breadth_reversal_top,top,0.424992544,False,3435,3353,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.424992544,-0.47771174759999996,True,1425,3353,,,,inactive,False,False,False,False,,2
2019-05-06,ma60_breadth_reversal_top,top,0.167711131,False,3435,3351,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.167711131,-0.7407913697,True,562,3351,,,,inactive,False,False,False,False,,2
2019-05-07,ma60_breadth_reversal_top,top,0.1924224344,False,3435,3352,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1924224344,-0.5285557623999999,True,645,3352,,,,inactive,False,False,False,False,,2
2019-05-08,ma60_breadth_reversal_top,top,0.1795942721,False,3435,3352,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1795942721,-0.43742700449999994,True,602,3352,,,,inactive,False,False,False,False,,2
2019-05-09,ma60_breadth_reversal_top,top,0.1474970203,False,3435,3356,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1474970203,-0.239149864,True,495,3356,,,,inactive,False,False,False,False,,2
2019-05-10,ma60_breadth_reversal_top,top,0.2261620977,False,3435,3356,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2261620977,-0.19883044630000002,True,759,3356,,,,inactive,False,False,False,False,,2
2019-05-13,ma60_breadth_reversal_top,top,0.2079355609,False,3435,3352,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2079355609,0.0402244299,True,697,3352,,,,inactive,False,False,False,False,,2
2019-05-14,ma60_breadth_reversal_top,top,0.1855055174,False,3434,3353,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1855055174,-0.006916917000000022,True,622,3353,,,,inactive,False,False,False,False,,2
2019-05-15,ma60_breadth_reversal_top,top,0.2358378056,False,3434,3354,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2358378056,0.0562435335,True,791,3354,,,,inactive,False,False,False,False,,2
2019-05-16,ma60_breadth_reversal_top,top,0.2489564699,False,3434,3354,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2489564699,0.1014594496,True,835,3354,,,,inactive,False,False,False,False,,2
2019-05-17,ma60_breadth_reversal_top,top,0.1764004768,False,3434,3356,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1764004768,-0.0497616209,True,592,3356,,,,inactive,False,False,False,False,,2
2019-05-20,ma60_breadth_reversal_top,top,0.1598568446,False,3434,3353,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1598568446,-0.04807871630000002,True,536,3353,,,,inactive,False,False,False,False,,2
2019-05-21,ma60_breadth_reversal_top,top,0.1877794337,False,3434,3355,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1877794337,0.0022739163000000118,True,630,3355,,,,inactive,False,False,False,False,,2
2019-05-22,ma60_breadth_reversal_top,top,0.1830104322,False,3434,3355,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1830104322,-0.052827373400000016,True,614,3355,,,,inactive,False,False,False,False,,2
2019-05-23,ma60_breadth_reversal_top,top,0.1362552177,False,3434,3354,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1362552177,-0.11270125220000002,True,457,3354,,,,inactive,False,False,False,False,,2
2019-05-24,ma60_breadth_reversal_top,top,0.115052161,False,3434,3355,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.115052161,-0.06134831580000001,True,386,3355,,,,inactive,False,False,False,False,,2
2019-05-27,ma60_breadth_reversal_top,top,0.1621460507,False,3434,3355,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1621460507,0.0022892060999999964,True,544,3355,,,,inactive,False,False,False,False,,2
2019-05-28,ma60_breadth_reversal_top,top,0.1628392484,False,3434,3353,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1628392484,-0.0249401853,True,546,3353,,,,inactive,False,False,False,False,,2
2019-05-29,ma60_breadth_reversal_top,top,0.1732259988,False,3434,3354,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1732259988,-0.009784433399999987,True,581,3354,,,,inactive,False,False,False,False,,2
2019-05-30,ma60_breadth_reversal_top,top,0.1646778043,False,3434,3352,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1646778043,0.02842258660000002,True,552,3352,,,,inactive,False,False,False,False,,2
2019-05-31,ma60_breadth_reversal_top,top,0.1634844869,False,3434,3352,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1634844869,0.0484323259,True,548,3352,,,,inactive,False,False,False,False,,2
2019-06-03,ma60_breadth_reversal_top,top,0.1493428913,False,3434,3348,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1493428913,-0.012803159399999986,True,500,3348,,,,inactive,False,False,False,False,,2
2019-06-04,ma60_breadth_reversal_top,top,0.1176821983,False,3434,3348,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1176821983,-0.0451570501,True,394,3348,,,,inactive,False,False,False,False,,2
2019-06-05,ma60_breadth_reversal_top,top,0.1266427718,False,3434,3348,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1266427718,-0.046583227000000005,True,424,3348,,,,inactive,False,False,False,False,,2
2019-06-06,ma60_breadth_reversal_top,top,0.09253731343,False,3434,3350,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.09253731343,-0.07214049087,True,310,3350,,,,inactive,False,False,False,False,,2
2019-06-10,ma60_breadth_reversal_top,top,0.1120741184,False,3434,3346,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1120741184,-0.0514103685,True,375,3346,,,,inactive,False,False,False,False,,2
2019-06-11,ma60_breadth_reversal_top,top,0.1610397371,False,3434,3347,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1610397371,0.011696845799999994,True,539,3347,,,,inactive,False,False,False,False,,2
2019-06-12,ma60_breadth_reversal_top,top,0.1646742379,False,3434,3346,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1646742379,0.046992039599999993,True,551,3346,,,,inactive,False,False,False,False,,2
2019-06-13,ma60_breadth_reversal_top,top,0.1703526599,False,3434,3346,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1703526599,0.04370988810000001,True,570,3346,,,,inactive,False,False,False,False,,2
2019-06-14,ma60_breadth_reversal_top,top,0.1389303854,False,3434,3347,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1389303854,0.04639307196999999,True,465,3347,,,,inactive,False,False,False,False,,2
2019-06-17,ma60_breadth_reversal_top,top,0.1420135813,False,3403,3387,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1420135813,0.02993946289999999,True,481,3387,,,,inactive,False,False,False,False,,2
2019-06-18,ma60_breadth_reversal_top,top,0.1396103896,False,3403,3388,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1396103896,-0.0214293475,True,473,3388,,,,inactive,False,False,False,False,,2
2019-06-19,ma60_breadth_reversal_top,top,0.1682408501,False,3403,3388,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.1682408501,0.0035666122000000133,True,570,3388,,,,inactive,False,False,False,False,,2
2019-06-20,ma60_breadth_reversal_top,top,0.2131050767,False,3403,3388,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2131050767,0.0427524168,True,722,3388,,,,inactive,False,False,False,False,,2
2019-06-21,ma60_breadth_reversal_top,top,0.2908178329,False,3402,3387,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2908178329,0.15188744750000002,True,985,3387,,,,inactive,False,False,False,False,,2
2019-06-24,ma60_breadth_reversal_top,top,0.2902654867,False,3402,3390,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2902654867,0.14825190540000002,True,984,3390,,,,inactive,False,False,False,False,,2
2019-06-25,ma60_breadth_reversal_top,top,0.2530973451,False,3402,3390,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2530973451,0.11348695549999999,True,858,3390,,,,inactive,False,False,False,False,,2
2019-06-26,ma60_breadth_reversal_top,top,0.2531720271,False,3402,3389,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2531720271,0.08493117699999997,True,858,3389,,,,inactive,False,False,False,False,,2
2019-06-27,ma60_breadth_reversal_top,top,0.287020649,False,3402,3390,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.287020649,0.07391557230000001,True,973,3390,,,,inactive,False,False,False,False,,2
2019-06-28,ma60_breadth_reversal_top,top,0.2372531683,False,3402,3393,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2372531683,-0.053564664600000006,True,805,3393,,,,inactive,False,False,False,False,,2
2019-07-01,ma60_breadth_reversal_top,top,0.3633146564,False,3402,3391,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.3633146564,0.07304916969999997,True,1232,3391,,,,inactive,False,False,False,False,,2
2019-07-02,ma60_breadth_reversal_top,top,0.3732311321,False,3402,3392,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.3732311321,0.12013378699999999,True,1266,3392,,,,inactive,False,False,False,False,,2
2019-07-03,ma60_breadth_reversal_top,top,0.34237688,False,3402,3391,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.34237688,0.08920485290000002,True,1161,3391,,,,inactive,False,False,False,False,,2
2019-07-04,ma60_breadth_reversal_top,top,0.3481853054,False,3402,3389,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.3481853054,0.06116465639999996,True,1180,3389,,,,inactive,False,False,False,False,,2
2019-07-05,ma60_breadth_reversal_top,top,0.378649366,False,3402,3391,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.378649366,0.14139619769999998,True,1284,3391,,,,inactive,False,False,False,False,,2
2019-07-08,ma60_breadth_reversal_top,top,0.2286810269,False,3402,3389,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2286810269,-0.1346336295,True,775,3389,,,,inactive,False,False,False,False,,2
2019-07-09,ma60_breadth_reversal_top,top,0.2525818826,False,3402,3389,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2525818826,-0.1206492495,True,856,3389,,,,inactive,False,False,False,False,,2
2019-07-10,ma60_breadth_reversal_top,top,0.2454277286,False,3402,3390,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2454277286,-0.09694915139999999,True,832,3390,,,,inactive,False,False,False,False,,2
2019-07-11,ma60_breadth_reversal_top,top,0.2561983471,False,3402,3388,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2561983471,-0.09198695829999998,True,868,3388,,,,inactive,False,False,False,False,,2
2019-07-12,ma60_breadth_reversal_top,top,0.283480826,False,3402,3390,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.283480826,-0.09516853999999997,True,961,3390,,,,inactive,False,False,False,False,,2
2019-07-15,ma60_breadth_reversal_top,top,0.3302860513,False,3402,3391,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.3302860513,0.1016050244,True,1120,3391,,,,inactive,False,False,False,False,,2
2019-07-16,ma60_breadth_reversal_top,top,0.3529932173,False,3402,3391,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.3529932173,0.10041133470000002,True,1197,3391,,,,inactive,False,False,False,False,,2
2019-07-17,ma60_breadth_reversal_top,top,0.3726415094,False,3402,3392,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.3726415094,0.1272137808,True,1264,3392,,,,inactive,False,False,False,False,,2
2019-07-18,ma60_breadth_reversal_top,top,0.2921580189,False,3402,3392,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.2921580189,0.03595967179999998,True,991,3392,,,,inactive,False,False,False,False,,2
2019-07-19,ma60_breadth_reversal_top,top,0.3270421705,False,3402,3391,ma_period_breadth_decomposition_v1_20120104_20260814,60,0.3270421705,0.04356134449999999,True,1109,3391,,,,inactive,False,False,False,False,,2
